PvdA;belasting;VVD;vreemd;1.690256447547301234645971494;20;39.28846483357099418109986552;59.28846483357099418109986552;60;80;-60;20;20;7.485421410566619753432159472;6.036630169811790123735612477;43.21798685018205823870772090;49.25461701999384836244333339;51.11557094524689989453761644;43.63014953468028014110545697
PvdA;Europa;CU;zorg;0.300343366191182008355339942;30;14.74701640794861230293500943;44.74701640794861230293500943;75;30;60;90;90;2.765065910966437537239637566;2.574371710210131500188628079;52.12626240434905839225506834;54.70063411455918989244369642;45.38487593270982287625591506;48.14994184367626041349555263
