CDA;belasting;PvdD;zorg;1.991592923671414280138028224;100;-111.7924573708924431348268397;-11.7924573708924431348268397;45;90;-290.3346605682732204578002968;-200.3346605682732204578002968;45;8.763008864154222832607324185;9.161327448888505688634929830;45.96638508484861009786494991;44.54643841229816404536817861;48.36429894652225880473360678;47.00608908582183214582365163
SP;vreemd;VVD;huur;0.390461708196913163084354751;25.30000000000000084932061383;54.69999999999999915067938617;80.00000000000000000000000000;80;84.65957934271115486861295179;-16.54206315407710960389274196;68.11751618863404526472020983;0;2.603078054646087753895698339;3.904617081969131630843547508;48.27887040263848573691629186;52.18348748460761736775983938;36.10547214357260531252000875;33.50239408892651755862431041
