PVV;duur;GL;zorg;2.887771055542445488410764691;0;98.09227126484577150249826864;98.09227126484577150249826864;100;-106.1930270667802120625170638;161.1930270667802120625170638;55.0000000000000000000000000;55;6.961590937468395373847379166;6.703754236080677026667846605;0;0;0;0
SP;Europa;CDA;huur;0.627297284987086456202672079;80;-30;50;50;41.37858235690812086262708071;-26.05628649062778900999065023;15.32229586628033185263643048;0;2.329961344237749694467067724;2.240347446382451629295257427;52.79836663826379391835292534;50.55801919188134228905766791;40.84832387456645853162249403;38.51836253032870883715542632
