PVV;belasting;SP;vreemd;1.575808886478085229316587284;60;-60;0;0;43.89800000000000159294799573;36.92645014321492223269356420;80.82445014321492382564155993;100;2.635898501017888019947746003;3.094315631629694632112571395;44.66677809093688794882833757;41.57246245930719331671576617;48.86994452207691384385066059;51.50584302309480186379840662
CU;AOW;PVV;hypotheek;0.258449905952737535115836660;65.14741464268699142483410566;-40.57792632116396444476059221;24.56948832152302698007351345;0;35.90400000000000172128977738;38.09599999999999683542029061;73.99999999999999855671006799;73.99999999999999855671006799;3.708194302800147242966352084;2.809238108181929729519963700;60.58753714337895992808068002;57.77829903519703019856071631;50.33972833615684288012709528;54.04792263895699012309344735
