Actor;Inner Positive;Inner Negative;Outer Positive;Outer Negative;Own
50+;0;0;0;0;0
CDA;10.50212891594548691397510067;-19.54727652347750561230704669;13.03259970542169673061073756;-48.52475732933483082182773102;-3.377758463012440802926602322
CU;11.54386782535916604074979779;-29.37141366134955869997985142;25.36382550059444520310644210;-20.03813754506135242774129375;-2.623250191796843148896365754
D66;5.553544463464259016406202456;-38.22877609116935771778315175;9.388361320656267863889168510;-42.99470174285216428094841599;10.07820394892005582851057148
GL;5.078393755022974456702715174;-42.94641223251130012848787288;16.91963616715610001415901563;-26.52564974916882623317935496;1.128114800691483182304789040
PVV;7.982299868603131433892636826;-31.14170248271412454180496518;5.857217324423226606379667342;-39.03945780324618823796512416;3.893186478117786711987963820
PvdA;9.424251386036768646286541526;-26.34075269481427019985395494;4.975535566642398308999226160;-60.30442859363664761097629328;8.308711217314223219795559542
PvdD;2.532013970123239323483445192;-34.15830982176920579216703382;10.82831349165014503560546786;-16.75285721466225396629634888;5.703890190060823305162249774
SGP;1.570882724512550469975925810;-26.06838322599542327563875771;6.243790543047179350490331943;-36.69280378298273346127089052;2.984519867811490871558188499
SP;17.55510490643349557556685609;-28.39750774744115635768976932;11.19701608843130837324837445;-27.36804673304751814842853418;-3.009868496223723011349212552
VVD;5.901528097908792121429999326;-15.40177484244402051380391044;7.999280312239492377186702138;-39.52382480918094232090524547;-0.1405199935503265864341872840

Connections
first;second;inner pos;inner neg;outer pos;outer neg;own;ally pos;ally neg
ontslag;belasting;8.850559972501726865563367765;-26.09772396610698277818900862;5.595666256895234701816067537;-23.80938444951719777408918449;1.015299862227358965985095734
hypotheek;bezuinig;0.3662976066591238484363812670;-4.153274681149586816624375986;0.1335382863920762502518565670;-6.238232410219584539593891680;0.4893576065825132910140372480
huur;Europa;1.411509404393130027726570715;-1.542970578283644146836589769;0.7210031576239800421379936885;-2.172442534813940809589845854;-0.7222747736255862659606482765
huur;AOW;6.297993523852688254403905695;-2.362471096500773062799103330;1.840799384651151767252896211;0;-0.0871507181133504486549089160
AOW;ontwikkeling;0.1970805598426796242248201460;-1.377094927646064798116563482;0.405740735500376850695827926;-5.280374918201881505460222665;0.2614424673852946759530541100
duur;ontwikkeling;1.166849230237886233136115830;-3.656399759588018745122999174;0;-3.520585245644430174039961866;0.2092718992704094562507571550
huur;vreemd;0;-5.029284939468490335872692587;0;-2.033654992681990876597821208;0.2957341519743477251301310530
zorg;bezuinig;0.014152095378469839376366011;-1.532357438479873163585409256;0;-1.885373595420593045806983780;0.0220143705887308612521249160
hypotheek;Europa;4.426704244320199633988799876;-48.47027842184673932908547602;2.275190514888169328392325168;-27.36686402937033584836966586;0.1214883994916300568205092910
vreemd;Europa;0;-7.575501395630433463193428499;0;-15.86337511810930910310923674;1.016731782624434636269912241
belasting;ontwikkeling;0.721716722653677342238520503;-5.867747985655268368381858097;3.761142886531183392668029936;-7.039760010882331557106075886;1.826608254000292743809700137
hypotheek;ontslag;0.023588552663331548246979634;-3.196193556852591376767450334;0.737328808208540523716525727;-12.06153102726616623639481752;0.9167344384091107730420105790
ontslag;ontwikkeling;0.2235300356838083911462312110;-2.805862747214501330205793559;5.806046757733620708777342800;-6.654686578637178108410463617;0.6352965897456549279164810155
AOW;vreemd;3.526970264117142466135997421;-16.40369081220088540786885569;7.918181886396607045240451258;-12.09566057412810402744370823;0.758862121180337060930595649
zorg;Europa;0.4939144461729987340340960670;-4.498635519298748302800036234;0;-4.342807166808595283616797084;0.391166431230933869649572031
huur;duur;0.510935687005688660078356800;-1.596285459044186578289061354;5.279668765725449487476353600;-8.558172757345285056312476400;1.192183269679940206849499200
Europa;belasting;0.3704501289787188103579113010;-2.827919409001643182366684671;0;-0.9886847813140641097631671860;0.343463695741858499669586610
belasting;bezuinig;2.768087384528461859288683901;-2.619238033603922820111302640;2.318258681327756012911297950;-2.223780889072536238246481634;-0.357502136419737661061832638
vreemd;ontslag;2.840814315213904165198296264;-3.126788212052338217179357207;12.18882949572880155130645698;-9.877802255488168038064427283;0.4311409505438292078176202935
duur;Europa;4.172296069667567092151669709;-7.014028344640790722783548163;5.895236064238652810874872272;-16.88850549981923402405416945;1.095481199331446168928850128
ontwikkeling;bezuinig;1.837885590379866847107607345;-6.145588114195472923403283234;0;-5.164171216549679475099889408;0.813504354703119821896973273
hypotheek;belasting;1.002003042681414759659379962;-2.232303397934676147543161519;2.082911692771721766907580112;-5.077458567355863685333145120;0.4766905895672038635996772585
zorg;ontslag;0.729954864695256424408476438;-12.58308869024894910645494582;0.397199602738712161887383764;-4.426227813018492626501054644;0.2523056162599354167846026440
Europa;ontwikkeling;3.557112889429380702758478105;-5.402300862735662057237173981;5.327504046444424476356637270;-8.133384461463995885531923708;0.4373761829317467359293792690
zorg;duur;0;-1.860097559124156096089853516;4.202973104714002857412699381;-6.886139975444463741363972790;1.082235560279470934494213055
huur;ontwikkeling;6.245715364252737418395512773;-3.501632486357725455805359788;1.003289939946064095126572655;-5.433168909217002242993636954;-1.004052794014465615908460458
zorg;vreemd;2.727729895388177247376630894;-6.028792951749325207954712631;3.774360217840116379468696284;-25.53056701434348412405201336;1.831455852142922786035912462
hypotheek;vreemd;0.1003384638456147049632355110;-4.357060093740333051908866538;0;-3.883193900381729445417409337;0.9089484371896861508434274510
ontslag;Europa;0.5566778127928556337213423665;-1.286974784218144958397998784;4.592621406194153066231663396;-7.728315725814935996295096057;0.6600650857967069606717884230
hypotheek;AOW;0.5276369698451499638019382095;0;1.288032574807842859983659380;-3.552373048078262624927037101;0.0901593963629974563849459495
huur;zorg;0.0732459704628536133430178160;-2.555537615260896961661508964;0;-4.054134391637103016957451848;0.1302185234781874316216794120
AOW;ontslag;0.801961377416321690279242461;-4.880933472959684703589487534;2.779717763930748027229896401;-5.024488946855895599248384606;0.5873752484982656467272847625

Realizations
first;supply;second;supply ;inner pos;inner neg;outer pos;outer neg;own;ally pos;ally neg
D66;AOW;PvdD;hypotheek;0.5276369698451499638019382095;0;1.288032574807842859983659380;-3.552373048078262624927037101;0.0901593963629974563849459495
PVV;duur;GL;vreemd;0.775833787877016081698384695;0;5.370706522533338692290834038;-12.58080171159735176866901736;1.283516020903506318478599629
PvdA;ontslag;PvdD;vreemd;1.291164015531021339756501554;-1.304166126346257109672777503;3.189752376576825295280077814;-1.383849183420080170214930864;-0.2296949749999819117772731310
VVD;bezuinig;PVV;belasting;2.768087384528461859288683901;-2.619238033603922820111302640;2.318258681327756012911297950;-2.223780889072536238246481634;-0.357502136419737661061832638
D66;belasting;SGP;hypotheek;0.7692934021663874976105517520;-0.8752298287058918103961084080;1.541830978499144862624699624;-1.885155870794884213651454179;0.3067712434835589422336785815
PvdA;vreemd;CU;zorg;0.960567787355537977015587102;-1.112949073899588630723194408;2.020160792465930217486093450;-4.905255346618950092532539859;0.5908040633233456623407370045
D66;ontwikkeling;CDA;Europa;3.557112889429380702758478105;-4.261317622478926795932418939;4.981852275677506311529103865;-3.847920113918416366374897156;0.434790438406086884149615021
VVD;ontwikkeling;CDA;belasting;0.721716722653677342238520503;-4.184139562194822858544639399;3.053357255772936399726512616;-4.862761274302556227060457399;1.713530076305188194641528732
PvdA;ontwikkeling;GL;zorg;0.4075899352713149629810679040;-3.335349171573292048523674448;2.305793424143217161584226122;-5.422789616277899596357751594;1.118719728980025320722598497
CDA;duur;PvdD;huur;0.510935687005688660078356800;-1.596285459044186578289061354;5.279668765725449487476353600;-8.558172757345285056312476400;1.192183269679940206849499200
PvdA;belasting;VVD;zorg;7.734416216357926526448929784;-31.76918894979850341761750176;0;-7.307926871479863313688456495;0.256565924862342753520749737
SP;AOW;CU;huur;2.639435653326062340630809310;-0.9887450069927568667727924400;0.8306770943267563202796409710;0;0.0578404039862894825014625460
PVV;ontwikkeling;SGP;huur;4.748576003985882161334658218;-1.246231095838406521432560061;1.003289939946064095126572655;-2.343606415196350707192151156;-0.231580184124131758651318895
PVV;ontwikkeling;SP;vreemd;0.630120830378502981804887194;-1.745128258485725384471930328;2.339485126335282303556670152;-3.796350229623397234603200590;-0.4342029325471706716994767495
SP;ontslag;SGP;huur;1.843284404911117852852312986;-0.6534707367314724870643826070;1.445355673823913927105931833;-2.215347368200875259144903344;-0.3972396279743515765097594850
VVD;duur;PvdD;zorg;0;-1.860097559124156096089853516;4.202973104714002857412699381;-6.886139975444463741363972790;1.082235560279470934494213055
PvdD;ontwikkeling;PVV;ontslag;0;-1.242621451394086962415777780;2.262313337847935207713971873;-2.262780775347938519345318166;0.0663359850101059917066496275
PVV;AOW;GL;huur;3.658557870526625913773096385;-1.373726089508016196026310890;1.010122290324395446973255240;0;-0.1449911220996399311563714620
VVD;vreemd;PVV;AOW;3.526970264117142466135997421;-4.341069883512638920593427442;3.813361063501125112846742432;-4.014435046489368689550882523;-0.101002296015858065669061005
GL;ontwikkeling;PVV;duur;1.135530800319720137278708130;-2.411492170340916434791042820;0;-3.172167712804832357626301106;0.1779534693522433603933494460
VVD;vreemd;PVV;zorg;1.767162108032639270361043792;-0.959477669105464491987244802;1.754199425374186161982602834;-11.96392177169702855882928054;0.880139143896741968268648735
PVV;ontslag;SGP;vreemd;0.2200547856333383606471256290;-0.168462813220439415493637760;2.338075399217033323512621770;-4.924281197530459422135992215;0.280821594194060078859581361
CU;Europa;SGP;duur;2.472240247076778794043071502;-0.5453215038596234517225749650;1.588572131762736000874577116;-5.011100188001930510939446492;0.3726762690554721901950527340
PvdA;Europa;SGP;ontslag;0.3081189911993865673580602485;-0.3417510964683330158897431935;3.741920087219322317974233414;-5.655825269711644626054772761;0.5060286329782190885593319685
PvdA;belasting;VVD;ontslag;5.233758338410303305246853134;-12.76832433275886667068921659;2.726330003815305065954387118;-11.36068599486620769680732710;-0.059457519591061417347470625
PvdA;vreemd;D66;zorg;0;-3.956366208744272085244273421;0;-8.661389896027505472690192964;0.3605126449228351554265267220
CDA;bezuinig;VVD;ontwikkeling;1.133063973678294881948528305;-3.487823267883295304782589354;0;-2.212730696611846870996245928;0.167417872726678853834484153
PVV;bezuinig;VVD;huur;0;-4.683460684644228523964306728;0;-26.79539606686013139257213419;2.191710163464546022306315903
VVD;vreemd;PVV;hypotheek;0.1003384638456147049632355110;-4.357060093740333051908866538;0;-3.883193900381729445417409337;0.9089484371896861508434274510
VVD;duur;GL;hypotheek;0.5449131640037309382796603290;-1.650755099970441822286523172;0.584323938761333471696909897;-5.994759065446239188717778452;0.753005478135323307571612470
GL;Europa;SGP;duur;1.700055822590788298108598207;-0.803654411789429054890779293;0.9494863413407961457196058420;-3.189977141414351315033074329;0.0602684488682663973694781315
VVD;Europa;SGP;zorg;0.4939144461729987340340960670;-4.498635519298748302800036234;0;-4.342807166808595283616797084;0.391166431230933869649572031
SGP;belasting;VVD;Europa;0.3704501289787188103579113010;-2.827919409001643182366684671;0;-0.9886847813140641097631671860;0.343463695741858499669586610
VVD;bezuinig;CU;hypotheek;0;-4.153274681149586816624375986;0.0528856023570398065594423450;-2.258499920266525171549231536;0.173467927445287219885414868
VVD;Europa;PVV;hypotheek;0;0;2.275190514888169328392325168;-7.095536179216268443588356459;0.5215316516302057419927497580
SP;Europa;D66;hypotheek;4.426704244320199633988799876;-37.51099833679347114551927869;0;-15.97621172347575356393219634;-0.909677755358068117749338727
D66;ontslag;SP;hypotheek;0;-0.1014245833942038391881410460;0;-9.286176164774755013741891602;0.764126678665546670628727808
SP;duur;GL;AOW;0.784727959769538128441014003;0;1.764427912409666184331060079;-7.871479539131273377634568585;0.6138162373001554905272319220
SGP;duur;PvdD;AOW;0.3166318179905464484277043215;0;0.7802360374782624321068973525;-0.7279572637913497786281798475;0.1361220899772442675483588250
D66;ontwikkeling;GL;ontslag;0.2235300356838083911462312110;-1.563241295820414367790015779;3.543733419885685501063370927;-4.391905803289239589065145451;0.568960604735548936209831388
GL;bezuinig;VVD;ontwikkeling;0.7048216167015719651590790400;-2.657764846312177618620693880;0;-2.951440519937832604103643480;0.646086481976440968062489120
SGP;ontslag;SP;AOW;0.001419482319176044525187325;-0.0851689391505626715112377310;0.5656637041916537432871377275;-0.177435289897005565648412087;0.051101363490337602906742663
D66;Europa;PvdD;AOW;1.314715975197844781264087701;-2.989448277131864816814428336;2.398718556011806356925586635;0;-0.1317938220341491224551184935
GL;belasting;SP;AOW;0.372434293900750327305420542;-2.028181791557129958879540524;1.169875734661900723446366298;0;-0.5687818480552766941548407215
CDA;ontslag;SP;AOW;0;-1.774352302955592235044531450;1.558053538545586130065941820;-0.626877088904727961091167742;0.108258004723993069792209486
SP;belasting;CU;ontslag;2.926632159870047519701839719;-9.713420398785341378899010723;1.858661361374632208506964754;-8.211920140020011438704730908;0.918234059272479219905908457
PvdD;ontslag;SP;duur;0.1970611019021866645127272445;-1.063136364884065870732528491;0.2020290288408972526937203370;-4.760929982930980340118410282;0.8147400179485364616828723000
GL;ontslag;CU;vreemd;0.492575535306150730693421138;-0.423261819592640836861882018;4.351050301799920944124574635;-2.375945733097938623279910441;0.2241297863117637235450927195
PvdD;Europa;D66;duur;0;-5.665052428991738216170193905;3.357177591135120664280689314;-8.687428170402952198081648631;0.662536481407707581364319262
GL;duur;D66;vreemd;0;-1.493492889270264092559624980;7.295910806482052019762761516;-4.354759713397902560018649654;0.136822809915949858654657114
PVV;ontwikkeling;CDA;huur;1.497139360266855257060854555;-2.255401390519318934372799727;0;-3.089562494020651535801485798;-0.772472609890333857257141563
CDA;vreemd;PVV;huur;0;-5.029284939468490335872692587;0;-2.033654992681990876597821208;0.2957341519743477251301310530
SP;zorg;CDA;AOW;0.949981525684074740470903449;-6.092317150775139839700786550;0;-4.623023699980970593868843170;0.1595533238878915768144586760
PVV;ontslag;CU;AOW;0.800541895097145645754055136;-3.021412230853529797033718353;0.656000521193508153876816853;-4.220176568054162072508804777;0.4280158802839349740283326135
PVV;vreemd;PvdA;AOW;0;-12.06262092868824648727542825;4.104820822895481932393708826;-8.081225527638735337892825711;0.859864417196195126599656654
PVV;ontwikkeling;CDA;AOW;0.1970805598426796242248201460;-1.377094927646064798116563482;0.405740735500376850695827926;-5.280374918201881505460222665;0.2614424673852946759530541100
CDA;ontslag;PvdA;hypotheek;0.023588552663331548246979634;-3.094768973458387537579309288;0.737328808208540523716525727;-2.775354862491411222652925922;0.1526077597435641024132827710
PVV;Europa;GL;AOW;0.5970957028569423595874247725;-0.9009301526604077550645897135;0;-2.179516375890798839868055852;0.0088466472706518254313635945
PVV;Europa;PvdA;huur;1.411509404393130027726570715;-1.020259522205712618212125188;0.5722226396526849001784214625;-1.914817322116277116407218160;-0.7254069950565609005282182170
PVV;ontwikkeling;GL;Europa;0;-1.140983240256735261304755042;0.3456517707669181648275334055;-4.285464347545579519157026552;0.0025857445256598517797642480
SP;zorg;CDA;huur;0.053680873533248238021156285;-2.547385491540228055277399966;0;-3.928591686338801858642174029;0.1302185234781874316216794090
CDA;ontslag;SP;zorg;0.729954864695256424408476438;-3.568117045851331712332965408;0;-1.699290301519438843218338196;0.3016882680639147802708807650
D66;ontwikkeling;GL;duur;0.031318429918166095857407700;-1.244907589247102310331956354;0;-0.3484175328395978164136607600;0.0313184299181660958574077090
SP;zorg;VVD;AOW;2.982623720998737461345192724;-16.10540455053989609508795753;0;-6.660782926105600706465256120;0.347967361100673662129548584
PvdA;ontslag;D66;vreemd;0.8370199787433937341012479430;-1.230897452893000855151059926;2.309951418135021988389182759;-1.193726141439689822433593763;0.1558845450379873171902193440
CDA;ontslag;SP;huur;0;-0.2078496918050598230257354375;0;-0.2031613528921637367920721865;9.5E-27
VVD;ontslag;SP;zorg;0;-9.014971644397617394121980411;0.397199602738712161887383764;-2.726937511499053783282716448;-0.0493826518039793634862781210
D66;belasting;PvdD;hypotheek;0.1426073300278768370905918450;-1.357073569228784337147053111;0;-1.705381147848160282604060003;0.1316375354103478496220847935
PvdA;duur;CU;vreemd;0.948590021464506723298561710;-2.743115188653580763484762408;1.278486052171183412370228850;-1.809394778738062148130956020;0.0698931819356413113542620485
CU;Europa;PVV;ontslag;0.2485588215934690663632821180;-0.945223687749811942508255590;0.8507013189748307482574299815;-2.072490456103291370240323296;0.1540364528184878721124564545
PVV;Europa;PvdA;vreemd;0;-7.575501395630433463193428499;0;-15.86337511810930910310923674;1.016731782624434636269912241
PvdA;ontslag;D66;huur;0.389369219207147399930379600;-0.596611126504709600254463734;2.973521420886176764997328862;-1.946753105342233110847242754;0.1161782513427696005209364010
D66;belasting;SP;AOW;0;-4.611363198017339390163328723;1.193046824576899640219674281;-1.048053218391289177052648208;0.1550672883613557203580876585
PvdA;ontwikkeling;CDA;zorg;0.3109137505771472182726298930;-0.6659695768535190416086578830;0;-2.460440915061127986577231723;0.1420223305105487293344111910
D66;Europa;CDA;hypotheek;0;-10.95928008505326818356619733;0;-4.295116126678313840849113064;0.509634503219492432577098260
D66;bezuinig;CDA;hypotheek;0.3662976066591238484363812670;0;0.080652684035036443692414222;-3.979732489953059368044660144;0.3158896791372260711286223800
D66;Europa;PVV;AOW;0;-5.679079151038772491985643807;0.378416929916943356463851209;-1.209738697132112579993462451;0.0510688180010890668825140885
PvdA;belasting;VVD;hypotheek;0.0901023104871504249582363645;0;0.5410807142725769042828804880;-1.486921548712819189077630938;0.0382818106732970717439138835
SP;ontwikkeling;D66;belasting;0;-1.683608423460445509837218698;0.7077856307582469929415173195;-2.176998736579775330045618487;0.1130781776951045491681714050
SP;belasting;VVD;ontslag;0.6901694742213760406146749120;-1.757641530459485910561465394;0;-2.454525351403478128877925770;0.0587160749615575414245886435
D66;belasting;SP;ontslag;0;-1.858337704103288818039315922;1.010674891705297427354715665;-1.782252963227500509699200706;0.0978072475843836220020692590
VVD;Europa;PVV;huur;0;-0.5227110560779315286244645810;0.148780517971295141959572226;-0.2576252126976636931826276940;0.0031322214309746345675699405
PvdA;bezuinig;D66;zorg;0.014152095378469839376366011;-1.532357438479873163585409256;0;-1.885373595420593045806983780;0.0220143705887308612521249160
PvdD;zorg;GL;huur;0.0195650969296053753218615310;-0.0081521237206689063841089975;0;-0.1255427052983011583152778190;3E-27
