Actor;Inner Positive;Inner Negative;Outer Positive;Outer Negative;Own
belasting;bezuinig;1.875173887474081666394388395;-3.310935006647423863295811522;7.945595104929007220673786402;-11.47572954844243151575524418;0.5282760018775635901811914215
vreemd;ontslag;1.943127721099626755052471683;-15.94044159934802286584847968;4.770091992051397963660520935;-31.74879407720556161702663335;1.712730120938513772447621505
duur;Europa;2.219714617179102743741941184;-9.706927576869761551292252256;11.94985488394006371414643884;-5.836745795449578557340543328;2.419694778980445024549548055
ontwikkeling;bezuinig;1.206350400365077983670821560;-2.015969263385614022967283800;4.266866105516616071354504930;-7.450384875362141016694370044;1.553215066862540697825178615
hypotheek;belasting;0.4867775084297084612992875775;-0.603557860808332106409092927;1.256834089461028734993647530;-2.894071504987079046632106503;0.0809368778861748035414492390
zorg;ontslag;13.01141561647606044513231019;-33.67737962768331888997783576;4.102720394591728669649058740;-31.85070333896902423465642042;-2.085408633316954522104371812
Europa;bezuinig;0;-7.289875075465773198594461174;1.882796901573543887887954296;-1.053687868709971658454638920;0.2687795679543323612974275420
duur;belasting;0.419495393048917056262261160;-15.38221598802942315381649036;16.25113404114042096678050903;-19.85671412459708460181815210;2.762854615726814470721312245
vreemd;ontwikkeling;12.91623483947994104598520340;-36.92739122001211199345647129;6.397919633452148490401537768;-11.10776008280310526217955542;1.884009006914551938362385528
zorg;duur;0;-3.960601610359134781604322816;3.461514085877556279581104010;-5.046038886059876645500899658;1.041332568934172011841396358
huur;ontwikkeling;1.014535007191343708757893400;-1.880397842842744055811528995;6.025271386797934635992916422;-11.56067711349643806288873241;-1.028140901251342973755244184
hypotheek;vreemd;10.10106438321737552007207602;-5.069299335227627769540403411;3.745054652098576712462069044;-4.489177998273649416702806780;0.7063101856025409758873123060
ontslag;Europa;5.838103065758401440663018875;-26.00224935997691799870401629;8.972202332021608652800554614;-16.68498399883182352933193783;-0.0502101038398918292064373930
huur;zorg;0.9296907006363299180427929280;-4.773396603752108694329768514;3.221694814014871123899071551;-1.132833545316713754181442582;-0.235680997830329343344983473
AOW;ontslag;2.991233405931966389134126427;-5.209759283971354698997305683;2.448730785521823865599840174;0;-0.251186572803279482432390232
hypotheek;zorg;4.941722043490850348303404467;-3.779812150205510524266488368;13.81794613637015556550098116;-5.165828468552003139655841811;-1.037686333004065071931819543

Realizations
first;supply;second;supply ;inner pos;inner neg;outer pos;outer neg;own;ally pos;ally neg
CDA;duur;GL;hypotheek;2.893053921186562257439990296;-4.136650955200106322440832953;0;-1.823238692203202341135731215;0.663000180993863474920857490
CU;ontwikkeling;PVV;belasting;0;-1.332793213513140803855642562;3.560825244922084366470948560;-8.115990471600547757731426936;0.423600993579517418963935431
VVD;ontwikkeling;CDA;zorg;2.231845163054375463132267189;-9.319957485702164307135803902;3.079486351879354460529048723;-5.006211883648003543157131051;1.177730500453987363820205440
PVV;duur;GL;vreemd;1.528906091277357335869339969;-12.68078121554559892040070516;3.374788539391570871167471166;-8.402417470768978258995594435;2.153760108982247867885513486
D66;Europa;PvdD;vreemd;0.5643902520320740078441771985;-1.054515955907329845466774252;3.451596807563672424828860564;-0.895277326049706183273434170;-0.0374325825045954115260494900
GL;Europa;SGP;duur;1.246093676887075368494532822;-3.429781304785273350312434538;6.078012668354235640063178453;-3.003426450807341316822711912;1.015182016750915639848759726
GL;Europa;PVV;duur;0.9736209402920273752474083625;-6.277146272084488200979817718;5.871842215585828074083260387;-2.833319344642237240517831416;1.404512762229529384700788329
SP;belasting;PvdD;ontslag;1.257629303299652216181733841;-0.213349236246267754767979131;3.464403871529876118544358144;-3.762567328035294740579964998;0.174080762165713404228742990
PvdD;ontwikkeling;PVV;duur;0.831787601678820617372810526;-6.202725218180948172433822651;1.468651946487733188500229342;-3.635871943036706176584474924;1.094989826219638060126906902
VVD;Europa;PvdD;hypotheek;0.234620044570664266398400253;-0.287824179149146058168549007;4.712613818641087448809370995;-7.556086160606169651235623234;0.6397542460051424577661493865
SGP;ontslag;VVD;zorg;6.380308095959778642598810157;-12.58799966450932268412982444;4.102720394591728669649058740;-14.74935373937172488005403416;-1.653195623768811151775990414
D66;ontslag;CU;huur;1.815905897942302170273929408;-1.792574783609612853016840088;1.659206638125125162872195190;-1.228017479058334941604045300;-0.2112364581233091655831655125
CDA;bezuinig;VVD;ontwikkeling;0;-1.739513963301950318376053851;1.678239204733219564727533638;-2.725512473932252247316985552;0.4473938665278858794602588410
PvdA;ontslag;PvdD;vreemd;1.943127721099626755052471683;-4.431335533912575042627721551;3.565136275497711272798279865;-2.429789217822273522746801159;-0.896050690768896759331744187
D66;Europa;PvdD;zorg;2.442494388579911815478780956;-1.319943777500853566173256480;0.9662710798138681077348005790;-1.905934743643901091860164948;-0.111725714608443539898613628
D66;Europa;SGP;huur;3.839321205930086002459550236;-3.236094514570643941575649127;1.351149955532179204754749306;0;-0.099288012789159932372826903
SP;Europa;D66;zorg;2.231897592386173122111695847;-11.26902725901248992037554734;5.227382837406941082654017078;-2.886460486861045564441711150;1.629567165858445157049969936
PvdD;belasting;CDA;duur;0.057842676857645660487244673;-1.632104102912534049352188922;2.156262237745189438225773288;-2.281746769555762161237193001;0.2847752708637135671318664590
VVD;bezuinig;PVV;belasting;0.9674556996588963594119742065;0;1.114479150184207951207050607;-0.6666761046727934023333197055;-0.102020390202037787528172284
PvdA;bezuinig;CU;zorg;0.557057397728508134599574784;0;5.295384965899856764419004403;-3.628444604192603852212619447;0.3089652006826658786721785325
VVD;zorg;SGP;huur;0.9296907006363299180427929280;-4.773396603752108694329768514;3.221694814014871123899071551;-1.132833545316713754181442582;-0.235680997830329343344983473
VVD;duur;PvdD;zorg;0;-3.960601610359134781604322816;3.461514085877556279581104010;-5.046038886059876645500899658;1.041332568934172011841396358
SGP;vreemd;PVV;AOW;17.31687632832586344528085779;0;6.467885830427031400227967777;-13.76513489199143700077938997;-2.356531670599202393150087257
VVD;vreemd;GL;hypotheek;0.9400499500886091572044242330;-0.7227872345644396187554196690;1.550907252585488314839567489;-0.753876795033216332013477478;0.6096182287061066651395819240
PVV;bezuinig;VVD;AOW;8.906859834112630542120086516;0;0;-40.66976673015690266342856301;2.378680818514476000338968648
GL;belasting;VVD;duur;0;-11.01783952828335194246589745;10.98560716494799550244057436;-8.386628099626948002739291378;2.272948159514295408961609226
VVD;Europa;SGP;hypotheek;0;-3.333568779790995094001743638;3.344376508199784036790768205;-8.934651119380261468552123121;1.033055282993128973105967423
VVD;bezuinig;CU;hypotheek;0;-8.486325754480408026051527240;6.439802706380558816895918362;-3.754700120587994517224977484;1.173542327767034410064672140
PVV;ontslag;CDA;vreemd;0;-5.594436166631201368018939504;1.204955716553686690862241070;-14.45543484340192490599458526;1.077612992342599931832899902
PvdA;belasting;VVD;zorg;6.519259727292848994912182367;-20.42572017466112989945105402;0;-11.27796307665763714730022387;0.261222159744547988147189700
GL;bezuinig;VVD;ontwikkeling;1.206350400365077983670821560;-0.276455300083663704591229949;2.588626900783396506626971292;-4.724872401429888769377384492;1.105821200334654818364919774
SGP;vreemd;PVV;hypotheek;9.161014433128766362867651784;-4.346512100663188150784983742;2.194147399513088397622501555;-3.735301203240433084689329302;0.096691956896434310747730382
CDA;belasting;D66;huur;1.483535671176454003456909186;-0.3634691626151427933462463760;2.400383001626549425621731376;-3.297514718319812314803786122;0.1915923881859876631645069090
D66;huur;PVV;hypotheek;0.5050394805725534623813312075;-0.6900448281776582900832588925;3.628776589656668936514952586;-1.784749624217923133635036542;0.4601752176137979603063320665
CDA;belasting;D66;Europa;1.374306089708576571296077642;-0.352691537673029517232621436;5.297452907974228596612122247;-4.238839697023755215943872454;0.1675720623927913720745641405
D66;vreemd;PVV;AOW;2.108245851305916947559948041;-5.160489586313255524422735292;1.479629300032704906818090013;-6.214612511966213998202709312;0.309027924779716722802902502
PVV;ontwikkeling;SP;vreemd;0;-10.04895816587382689271984092;0.225924903297165011150112542;-2.724753164715256943109005500;1.554419846468668195899505904
PVV;ontwikkeling;SGP;AOW;0;-5.044412554234965989345729474;2.967902402883091345300989912;-7.215044583845519689366438052;0.859771036900435543413308505
PvdD;AOW;PVV;huur;4.733024058446090527334634373;-2.171323453996219115792315326;0.961028749435803491600291477;-6.341334600615035640422309804;-1.913207182806163381821796297
PVV;ontwikkeling;GL;zorg;0;-0.860602086724392534367991984;9.324755942099042123986438131;-5.513018327577295100676215802;-3.922258417385443676066712716
D66;belasting;PvdA;AOW;2.874192450380631065424629591;-15.98051593782259595269360708;3.792768103062332022206448073;-2.936478425388113049847415436;1.078076604629379806774502660
GL;zorg;CDA;hypotheek;4.941722043490850348303404467;-3.779812150205510524266488368;13.81794613637015556550098116;-5.165828468552003139655841811;-1.037686333004065071931819543
GL;zorg;SP;AOW;6.989664894850206128496121431;-7.964294544953114575343238657;5.426534992693613421516302544;0;0.360729625636196293905324096
PvdA;ontwikkeling;PVV;vreemd;12.91623483947994104598520340;-6.657553637621468334854800857;6.171994730154983479251425226;-2.129445226813999307156104722;-1.579995172460574840842577828
CU;Europa;GL;huur;1.139730809533937285919236632;-1.415266938195808470004304654;0;-0.9678351220996394806072136825;0.0862259740069777700869041825
CU;Europa;D66;ontslag;5.050904553921326051198658904;-21.52955657817881868665214680;8.271268066487837032160600668;-13.48219340488820456574032193;-0.257824056168142588598668635
SGP;belasting;SP;duur;0.361652716191271395775016487;-2.732272356833537161998403986;3.109264638447236026114161376;-9.188339255414374437841667720;0.205131185348805494627836560
D66;ontwikkeling;CDA;hypotheek;0;0;20.82086140451868363819244549;-11.63775061351473628742341098;1.347115096827102980419074779
SGP;belasting;SP;AOW;0.0120978189498692645234788160;-0.3322247203925636488370720090;0.120978189498692645234788130;-0.0027918043730467533515720460;0.0223344349843740268125762630
PvdA;ontwikkeling;D66;zorg;0.1085409224226987446355693800;-3.541911248636450098298045771;0.3804288336936829488531644655;-2.418490058346702116291568563;0.0836388556659366665458040585
PvdA;ontwikkeling;PVV;Europa;4.030392933347888578256832818;0;4.877802385615586335552858842;-24.34632077139884843997306346;-0.120420644569521321935400530
PvdA;belasting;PvdD;Europa;0.600313511131654141162347008;-1.030710097283072255302365997;2.086520360302548641186067305;-5.340042100663437285191634941;0.2682501450981852541460161780
SP;belasting;PvdD;huur;1.441094334034537999721470918;-0.175481277027553378876723640;2.360000153058158312488243061;-3.226788452389298150777781885;0.0260587598462402372386166615
SP;belasting;PvdD;AOW;2.638249876197993986639519535;-1.690039566037106931442966390;0;-2.591855155033803341868852606;-0.218938650991044054171400042
GL;duur;VVD;vreemd;6.363863985951968703890315753;-2.903974505857350460361895696;2.365911656899134088463086491;-1.308065488859492295922765887;0.766358303508109211750519309
SP;Europa;D66;huur;0.365106582497699134171799258;-6.977441890101164777793560624;0;-1.711147567932871380164633456;0.728271817072872448166469285
D66;ontwikkeling;CDA;belasting;0.279932558218989056559068669;-0.2208024189160475178741317365;0.9917396781822473260448288455;-0.5366621503823934586974658535;0.2020903495163824739864934250
VVD;bezuinig;CDA;huur;0;-5.311868364623310679559766032;5.622351508665711014044205135;0;0.224379817318986369687975980
VVD;Europa;SGP;zorg;0.9037582209321984087811355315;-6.607738907665108837043194632;0;-4.991903230716454652668237531;0.715191891499847318230909737
PVV;ontwikkeling;CDA;vreemd;0;-7.967511455986279605333937166;0;-2.589611501708885550440858911;0.962825999604183342439846013
CDA;ontslag;SP;hypotheek;2.398854278326813418288321892;-6.710070082819716289461696323;3.378300430908778152802018723;-10.79827896384348074260809609;0.967270671622552591691896307
VVD;huur;SP;hypotheek;0;-2.033770414428082008088044624;2.199463274921148914624012832;-7.350305990091444150371335118;0.684471391280037361294205368
CDA;belasting;VVD;huur;5.629127629012610854671908153;-3.399429923074736999511957582;0.175468759120623516526692993;-6.848695363228406146437086250;-4.568073426365419517492514239
PVV;ontwikkeling;CU;AOW;0;-7.523858096804869992009156616;3.878917364377479391229820477;-9.292435260432869532487380933;0.840814667861886976224826877
VVD;bezuinig;CDA;belasting;0.3226620357668563933725283615;-1.327852797191967818904057187;2.743188428075194915365775793;-1.536169257435465885883910304;0.281506096994337553738430131
PVV;ontwikkeling;CU;vreemd;0;-12.25336796053053716054789234;0;-3.663950189564963461473586292;0.946758333302275240865611439
CU;bezuinig;PvdA;belasting;0.279222208297848027567949860;0;2.762647103750853847919237514;-7.743714467581767797328334365;0.348790295085263823970933575
PvdA;ontwikkeling;PVV;huur;0.872447732351200813276432294;-0.090553471188769312548463624;2.895694744666866932772379755;-7.668561376489206622278441096;-1.245118189249422233761509325
PVV;ontwikkeling;GL;huur;0.136272142896180568458641712;-1.776389752646375633680855810;3.005862560578143687146830060;-3.631460999283743605822739888;0.2133285777587303489331235675
PVV;ontslag;D66;vreemd;0;-5.914669898804246455201818618;0;-14.86357001598136318828524693;1.531167819364810599946465790
PvdD;ontwikkeling;PVV;huur;0.0058151319439623270228193945;-0.013454619007599109582209561;0.1237140815529240160737066075;-0.2606547377234878347875514270;0.0036487102393489110731415740
D66;belasting;SP;Europa;0.193373162925644815600227696;-3.062951666879730837126163888;1.886224539169381422921783188;-4.026980695662883929479894563;0.4152134390304907451199503440
SP;ontwikkeling;D66;AOW;0;-8.081487447474447216284531332;8.462846088610358119782622910;-29.58522249864349611014645088;-0.302642731087252852533821336
SP;ontslag;VVD;huur;2.109686867930235174635587135;-7.830551075862642389723371780;0;-6.402503780385401000903225932;0.530044687575226489265913374
SP;AOW;GL;huur;2.219047557023501833789211532;-1.285351407407406736869696317;2.561127830679458199208061244;-1.019254791735545276622736949;-0.174533151444140092526330949
VVD;Europa;PVV;huur;0;-24.23172229854975153165013917;0;-1.922385160734076570290053288;-0.774559619732397268476097516
CDA;ontslag;SP;AOW;2.991233405931966389134126427;-5.209759283971354698997305683;2.448730785521823865599840174;0;-0.251186572803279482432390232
GL;ontslag;SP;huur;3.769351410582207060857548009;-8.275976140720198280563543684;1.896880596307319686712783117;-3.410504753538941441910904203;-0.827053520166674435924120564
VVD;ontslag;SP;duur;0.7649990934736159908153056345;-1.389827534730699615574903728;0.755996816141486488557574475;-2.560727065885824139859674359;0.0516566419819858735351658645
D66;bezuinig;VVD;hypotheek;10.38886365122681159886649889;0;0;-22.39340376409324823039312606;0.20353935233346698296941213
SP;bezuinig;PvdA;huur;3.544780042939459926769183608;-8.642541188617466024343390155;0;-7.678524325351738578875559111;0.270829360701265021135834973
VVD;bezuinig;CU;huur;0.077133247817024964795656952;-3.689762248871815194708212118;0;-3.069966979579098583204191192;-0.010807784006080010595829434
PVV;ontwikkeling;GL;AOW;0;-6.510014593689121272937362455;2.330341683853370950716030652;-9.196428104495401670381555162;0.575750242690368061649442584
D66;belasting;SP;AOW;0.558752639332307398419972056;-7.943297877350349173231842246;0;-1.580124629500941959384553494;0.2018001195791912123272347660
D66;ontwikkeling;GL;belasting;0.8295470441208606997561295505;-0.3890167080566777157314611835;2.394495536348865574456665170;-1.387315292202124639206717727;0.3410557440496900521481303505
PvdA;belasting;VVD;ontslag;0.248973342027892553183859964;-0.7490299696601852235616126780;0.8777365278271466281736080880;-1.722189468228137401827910030;0.1413662196260067886721916940
PvdA;bezuinig;CDA;Europa;0;-5.217779065792815539892369903;1.882796901573543887887954296;0;0.0523972377728203242933499060
VVD;ontslag;PvdA;hypotheek;1.020164663777418548495454090;-14.28122468777222860635350468;3.468757458633262446340247510;-20.45761428192877082949039210;1.205782633134362551682502120
CDA;belasting;D66;hypotheek;0.4867775084297084612992875775;-0.603557860808332106409092927;1.256834089461028734993647530;-2.894071504987079046632106503;0.0809368778861748035414492390
D66;belasting;SP;ontslag;4.776143916993168751032596538;-10.32320492379552902858999167;1.402027636969265413667703654;-11.68248403361624717860972332;0.104966656365433119724173140
PVV;bezuinig;VVD;Europa;0;-2.072096009672957658702091271;0;-1.053687868709971658454638920;0.216382330181512037004077636
VVD;ontslag;SP;zorg;6.631107520516281802533500034;-21.08937996317399620584801132;0;-17.10134959959729935460238626;-0.432213009548143370328381398
SP;belasting;VVD;ontslag;13.23079893399702350403158724;-12.17963358593467528091620114;0;-22.25502193040729999164452654;0.527497219368528235514796599
VVD;Europa;PVV;ontslag;0.0658416737839434424107012480;-0.7317997487087634590405251840;0.0426375596750646961866655360;-0.5566086871867289250490558080;0.0638113137994165521160981120
SP;ontwikkeling;D66;belasting;0;-0.5726980288032673687425842655;0.2802275390343778573894830380;-1.320878351467868444297029290;0.0734577044070699237817091470
D66;Europa;PVV;ontslag;0.721356838053131947053658723;-3.740893033089335853011344306;0.6582967058587069244532884105;-2.646181906756890038542560094;0.143802638528834207276133130
PVV;belasting;D66;vreemd;0.0943201829333739153406786500;-0.036513650591273500115251941;0.514895424865795308335180263;-2.114472953465390643088165354;0.3200701289706295159921391040
PVV;ontwikkeling;GL;Europa;0;-0.9922327633035420181011073650;0.6465483369974048047847619150;-5.230086910206927821593110735;-0.0153304657689813818725547050
VVD;bezuinig;SP;belasting;0.305833943750480886041935967;-1.983082209455456044391754335;1.325280422918750506181722488;-1.529169718752404430209679804;-5E-28
