Actor;Inner Positive;Inner Negative;Outer Positive;Outer Negative;Own
50+;0;0;0;0;0
CDA;11.55619679258891937914993606;-23.71727014641519824681250302;16.80557357455432894953048336;-76.11774300644302165461010972;3.980876794285152783360105890
CU;9.817965843364194439002032138;-36.86956342570041272387410243;18.13872833709414321070448692;-48.06855788541984086574862832;-8.947860182966996073458247386
D66;18.71297033429130243396109866;-73.26904548287112121343228853;15.72516567144723231406886755;-32.21250798893391925913467084;-1.548183156362227147605465171
GL;19.10400386161060912629157742;-23.51089786069744241304048225;20.24802804857860192531448374;-80.12013087356357170638576128;-1.774577893615271934828129152
PVV;8.650719485074661108358869869;-42.89053961214890242946298605;26.17051110263632236626285053;-27.92902346551026774511591419;-13.26352575756197211726190740
PvdA;18.37706328081923545859447155;-23.86434568141405984423854554;10.87794505282627686976157509;-79.66942994268186253815549543;16.84961001157839836418452072
PvdD;1.716932550819804534476477480;-45.86954699061396272196573103;24.10035477981948948419577852;-16.52910700951415133856427437;4.310141143888273298866440898
SGP;3.477019589278898528106672924;-12.13193118387153821252112456;7.468406868193691605307205641;-60.51848904242748400000545548;7.273212988954125605738587155
SP;22.10489513596745071973954182;-36.00726106842875141181742272;7.803692374192077309398212574;-56.82042699918143201302753870;12.95465084943905477323226474
VVD;18.74913129645944093908375339;-24.76218015788680486360431544;18.98178198811263231593893170;-34.68925211469080695523746507;-5.475787540742723915447464243

Connections
first;second;inner pos;inner neg;outer pos;outer neg;own;ally pos;ally neg
belasting;ontwikkeling;0;-1.929578512358734086916222444;0;-6.871771227815730932435957236;1.504857094878011796824449772
AOW;vreemd;0.1826272779927335707662101760;-3.323095951790864281896917283;3.690609655371265479950152592;-6.885398983344213090826222194;0.2240807374771898461200908815
duur;ontslag;0.787405621761756694437786039;-3.220490199043405271326195136;3.427036104060434629599454979;-5.914562181783509237702123499;-1.499135824740270020144107667
ontslag;ontwikkeling;2.686626993754043034057331111;-3.063258415251699466574351268;0;-16.06909636101640280118512904;1.350606175887759214918712063
vreemd;ontwikkeling;7.675626005349835730754857400;-30.99851788418483269278521419;1.922289549812928669307069400;-26.75076674903814629245156606;-0.148416013856932442506446229
duur;bezuinig;0;-2.673106918850834255742771474;2.998516137099954302549718698;-5.295612149144519580312313671;0.3857093464027227495360889175
zorg;Europa;6.469717028605234134681422977;-19.11328321880154310075489988;3.224808148999420121237557032;-14.75084865871676161331168558;1.881880163826502231445893890
huur;belasting;2.178510094108511316616664052;-2.442513332935635734496973550;0.7566586224448969192745931855;-2.258019506638914782987268880;-0.190830620246180864914617094
ontslag;belasting;12.98904521303073260458908557;-16.10514915708582952220991203;4.468989940113961620158801688;-30.06724189482524490175924236;-0.9122344619804622445261345300
huur;duur;0.0041763668252345052008806940;0;0.039455676059452299134635966;-0.1531517676569548157217694260;0.0145073794981830180662171270
Europa;belasting;0;-6.403572247944958156930331943;14.72758609353887042263433796;-18.26538843216336109268329788;-0.851516346245092785477240890
hypotheek;ontslag;2.450681409703663576377496460;-7.178616621933858845970837938;5.446011421329974623150423910;-12.02317091193125244751691921;-0.669839353792212174930995954
zorg;ontwikkeling;1.121847122449904894402757700;-1.385354422536144117022748466;0;-10.43137516461802025733544115;0.4289911993965580487514063970
AOW;zorg;0;-5.383831606230032298067349122;7.011980496454176868426924399;-4.168564442192900442219910797;0.547996103327943324416528650
AOW;bezuinig;0;-8.137631197171635886570844602;2.762074123089375245587458920;-14.97235019224957458801324910;-0.453316012284130089560615504
AOW;belasting;0;-2.432038151647122416221823688;3.946502195690403833001450202;-6.143313215505553287165660571;0.2296890477241575186606309055
duur;Europa;1.161764816335842567285628551;-4.545172360832040051468579536;10.12212228262083073469157971;-10.58918228416135126221349847;2.266458942737014496700879030
zorg;belasting;7.970513811957609296151681037;-35.50014336761358458562708141;0;-38.34633821981667109473694208;1.185580109308585729984236908
vreemd;duur;3.645899211517991219799973187;-7.968686547110658784349511255;5.319151427939077459970268766;-4.290462370924777311006730969;0.807988741552200900956521783
AOW;duur;1.650677662742215886717974026;-0.441408829033514839239671090;0;-3.731464409285961812741050528;0.3390341414837187757880060935
hypotheek;duur;0.1427955151820337644404844125;-3.566755121842874521308014518;1.428457122117788554192865853;-7.164357382058815725954679612;1.003155400575208172878662818
hypotheek;belasting;7.876121278986259982610969771;-9.240816148444138752938773917;12.95067164012176365170549697;-7.779848429498176392611839094;-0.7312429935079629327821150780
zorg;ontslag;3.368862963841055161161758082;-5.274677536503185685727594612;0;-9.704614786282742290807165620;1.153637495734633250652419850
hypotheek;bezuinig;1.471598070512243747539842529;-11.55874903086403719390854822;6.077399062355846748303216533;-26.97210267966610716434626582;-1.157596420953665504698954664
belasting;bezuinig;0.063489864601562727193157095;-0.169306305604167272515085652;0.2751227466067718178370142210;-0.5925720696145854538027997900;2.0E-27
huur;AOW;2.286449692287663415536520447;-7.408300300180151738296467619;3.723921054524142643526397734;-10.64728351284317534308524251;0.7613344869587349906335790790
vreemd;bezuinig;0.0831332943769734049721683790;-0.7631629467703813938502286255;0.5918595504820078154597618815;-2.901695260137311533446537185;0.2225019959372704214598575885
Europa;bezuinig;2.277677439911325509349287971;-9.864083158154599000870803973;0;-18.20595746649891964048310001;1.480891972718636565441114264
duur;belasting;3.433758749458925807702310981;-4.762632151696272182370212133;14.23507114154175543960562176;-18.13204474361645364287882694;1.606191142475384906388895644
Europa;ontwikkeling;12.96829017482716592132650747;-9.044437365978689444333539109;0.368717776831443039611312990;-17.60349015698101813714472666;0.1547068813945071604542808665
