actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
PvdA;Europa;1.108526807409111780700072814;True;SGP;huur;1.212907334727657127082522948;True;43.53862245393339513261126865;12.58972113157358838560330076;56.12834358550698351821456941;80;28.70691303412721138611564904;4.12672539289822714984841492;32.83363842702543853596406396;32.83363842702543853596406396;1.0851168907750226022557171745575033128261566162109375;2.197774859943091296798911571386270225048065185546875;47.31870783734180332725141762;49.51648269728489462405032919;30.31413118831957313751188359;30.44993735587987415003381359
D66;bezuinig;0.6161575625440672165922251228;True;PVV;hypotheek;0.4012601608693225241353275123;False;78.66679708833846452382400698;8.935000156860095451773825179;87.60179724519855997559783216;98.82282910289981904307958447;40.45196688893093409473908570;18.72496533950407825116775922;59.17693222843501234590684492;59.17693222843501234590684492;1.359833433175392070069165129098109900951385498046875;0.9652631413893646428192596431472338736057281494140625;80.94690388070936626046609785;81.91216702209873090328535751;43.34800647196570825198889670;45.17066002593670923990677667
SP;Europa;1.199683924079539987239684251;True;PvdD;zorg;0.1157444605094833933733866616;False;9.70442387483155798158652579;18.91807097901703016907694209;28.62249485384858815066346788;50.71937335105855767553453263;50.46812532506039517028033674;16.58604388434759964229181769;67.05416920940799481257215443;67.05416920940799481257215443;2.006387499177108235670630165259353816509246826171875;1.412768400277425673294828811776824295520782470703125;47.31870783734180332725141762;48.73147623761922900054624640;59.72886147768231010427027373;60.22946877443188603324673380
PVV;ontslag;2.998495841384533644458088020;True;PvdD;vreemd;0.4266982828343063971487936215;False;52.13338298956986231941132265;-7.560454247946961937011227544;44.57292874162290038240009511;41.67614288875332155350001538;52.33099902951474322252278733;23.29993035269997979888939560;75.63092938221472302141218293;75.63092938221472302141218293;3.7529564107074957490794986370019614696502685546875;0.8097324982679818816677652648650109767913818359375;45.88967235879559703275814719;45.07993986052761515109038191;55.64681823507848191252341048;56.07166092540017901126100133
PvdA;ontslag;0.5566521704421141691909724610;True;GL;zorg;0.1464992344810094326845728573;False;29.72507506065775667519018798;6.216286989708132267959783222;35.94136205036588894314997120;49.87674951895101472138838804;47.65752212433542976841234622;34.87750409852504810745345163;82.53502622286047787586579785;82.53502622286047787586579785;1.5485136762890068240494656492955982685089111328125;1.0462626727724899655669332787510938942432403564453125;45.88967235879559703275814719;46.93593503156808699832508046;59.72886147768231010427027373;61.23514820032831292905856433
CU;bezuinig;0.5466390202422642730084589858;True;PVV;duur;0.0184657591978926838294228218;False;68.03964361985723232935954691;21.09433625505096646783615666;89.13397987490819879719570357;98.82282910289981904307958447;78.76636597806568705450436731;11.23363402193431294549563269;90.00000000000000000000000000;90;1.7774935352491734175117699123802594840526580810546875;1.458926346595124101668261573649942874908447265625;81.91216702209873090328535751;83.37109336869385500495361910;83.86659075724676539167163782;84.63431201285715324040113211
D66;vreemd;0.5022775542219740874116951093;True;PVV;AOW;0.125785393289430746932566763;False;53.37780976648572710436629808;11.65449818994850908753352512;65.03230795643423619189982320;75.63092938221472302141218293;30.96206918534191455852073735;34.55303930615120174390935658;65.51510849149311630243009393;65.51510849149311630243009393;1.387379546921913675561199852381832897663116455078125;1.254973869775144468263761154958046972751617431640625;56.07166092540017901126100133;57.32663479517532347952476248;49.73777402503043942992263074;54.41998277153742667099009951
SP;belasting;1.153877079471644317987255590;True;SGP;ontslag;0.4941622256681726277349753218;False;23.09352592429227619258685097;5.750333883191570780246757687;28.84385980748384697283360866;48.25726556541244991439906114;53.19784674827238905475034916;-31.09287543031594718592813393;22.10497131795644186882221523;22.10497131795644186882221523;2.075646998535549681008660627412609755992889404296875;0.8402414343651181116712223229114897549152374267578125;44.95857641578793728027324829;45.79881785015305539194447062;45.88967235879559703275814719;44.77684757518439049568282852
PVV;duur;0.2481086658399125479686455157;True;PvdD;hypotheek;0.2481086658399125479686455160;False;90.00000000000000000000000000;10.00000000000000000000000000;100.0000000000000000000000000;100;54.22034110274086585643081068;-20.97331456145756931347671460;33.24702654128329654295409608;40.45196688893093409473908570;0.8022675422368429694794525660;0.6834130915350884554824966305;84.63431201285715324040113211;85.31772510439224169588362874;43.34800647196570825198889670;42.54573892972886528250944414
D66;AOW;0.5061657173586485758409736489;True;CU;huur;0.4332212694510248818247077907;False;65.51510849149311630243009393;-8.386973242668477796874498853;57.12813524882463850555559508;47.76234427028940033486393571;30.07474341906988684199142500;2.48208218093011253128003926;32.55682559999999937327146426;32.55682559999999937327146426;0.76325605103226179526387795704067684710025787353515625;1.0550338426627565713289413906750269234180450439453125;49.73777402503043942992263074;48.68274018236768285859368934;30.31413118831957313751188359;30.44325855526270714372669510
