actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
VVD;vreemd;1.164286076634254574191373876;True;SGP;hypotheek;0.3587109837354395258657291379;False;44.59999999999999873434575193;8.598673449085580844623942226;53.19867344908557957896969416;58.07821911460902098951576785;47.27168200149407082261630089;-28.99208146377812374442198954;18.27960053771594707819431135;18.27960053771594707819431135;1.7901668731084778851680994193884544074535369873046875;1.07274490563759883343664114363491535186767578125;52.03956739349263404706004917;53.11231229913023288049669031;44.67588145768235488626804913;43.40639106360596240508534375
SP;Europa;1.141936521673333793103211065;True;PvdD;zorg;0.1962406561364642199052354951;False;40.33448238892419832284454366;20.62992344599642556121721408;60.96440583492062388406175774;62.31999999999999968025576891;43.96399999999999828625973919;30.56039032241957285012612347;74.52439032241957113638586266;74.52439032241957113638586266;2.01288399318778221669390404713340103626251220703125;1.540606543710118625511995560373179614543914794921875;47.83854904836979901830014616;49.37915559207991764381214171;54.44009741720298459447096034;55.36248460570885470537198413
VVD;ontwikkeling;1.132051931918982479174928812;True;PVV;AOW;0.9744969983233410570910848497;False;64.22753015797987345671238908;-10.23903377166539710547011074;53.98849638631447635124227834;22.39803555125521963593409958;19.17600000000000099653618691;49.89999999999999756861157607;69.07599999999999856514776298;69.07599999999999856514776298;1.90815114267266228154085183632560074329376220703125;0.9861724555478683651443816415849141776561737060546875;58.67344570237112864203783157;57.68727324682326027689344993;52.86299964263130389558143432;59.62484233845184762883347488
SP;ontwikkeling;1.318138838065797791010425044;True;PVV;belasting;0.6936195876960538408972922754;True;63.35769596770800527125229158;-19.98153144275599807754254621;43.37616452495200719370974537;22.39803555125521963593409958;49.33184092307751190681148228;-31.82360317892365776877615251;17.50823774415385413803532977;17.50823774415385413803532977;2.56284332961389527127948895213194191455841064453125;1.7205559842120263791542811304680071771144866943359375;57.68727324682326027689344993;55.96671726261123389773916882;42.90668174032143534026688830;41.26547719413270340550243124
PvdA;Europa;0.7537562171149121192925690590;True;PvdD;zorg;0.0647872106339408615482966525;False;38.00000000000000044408920985;5.686167855170812900796904479;43.68616785517081334488611433;62.31999999999999968025576891;74.52439032241957113638586266;15.47560967758042886361413734;90.00000000000000000000000000;90;1.774989437085074062139256056980229914188385009765625;0.992628560307828866626778108184225857257843017578125;49.37915559207991764381214171;50.37178415238774651043891987;55.36248460570885470537198413;55.82957628714087001663090735
SP;Europa;1.072160747124237767380350306;True;PVV;zorg;0.309364644266365651503747359;False;60.96440583492062388406175774;16.59374244123746931633090171;77.55814827615809320039265945;79.27999999999999902078329229;52.81630543470336237478361546;21.70808488771620876160224720;74.52439032241957113638586266;74.52439032241957113638586266;1.78079637423874981294602548587135970592498779296875;1.2391916168051491098367478116415441036224365234375;49.37915559207991764381214171;50.61834720888506675364888956;55.36248460570885470537198413;57.92752065216428055676143897
GL;Europa;0.191504077437942454853470053;True;PVV;duur;1.165501842158718925901439434;True;38.73139994271053358637507543;28.34732536138870775795679366;67.07872530409924134433186909;79.27999999999999902078329229;56.44000000000000249134046726;40.80638400624183497380564765;97.24638400624183746514611491;97.24638400624183746514611491;1.2644553368016053784828045536414720118045806884765625;1.856982196532623419216179172508418560028076171875;50.61834720888506675364888956;52.47532940541769017286506873;76.88127510354833164707128351;79.67003680835570371953988532
PVV;ontwikkeling;0.8532019098229390308141262272;True;CU;huur;1.098747089657417141950190854;True;22.39803555125521963593409958;12.68488579517775578598174890;35.08292134643297542191584848;66.14440110804460774879314162;46.75634393725869390385786174;-22.46437691534181400445516384;24.29196702191687989940269790;24.29196702191687989940269790;0.966821147501743638486004783771932125091552734375;1.8568444358226432466807409582543186843395233154296875;58.67344570237112864203783157;60.53029013819377188871857253;36.23534445874862820808178958;35.06666202615922657364242545
PvdA;Europa;0.5215429178309864244322824330;True;SGP;vreemd;0.5341913600689777941177283083;False;43.68616785517081334488611433;8.012423273643565695095574705;51.69859112881437903998168904;80;58.07821911460902098951576785;-22.07821911460902010133734815;36.00000000000000088817841970;36.00000000000000088817841970;0.88982613576940627897471358664915896952152252197265625;1.3987206113624013337215501451282761991024017333984375;48.83117760867762788492692426;50.22989822004002921864847441;52.03956739349263404706004917;50.88750646901284890783877572
GL;duur;0.8091409098265156085716398590;True;SP;vreemd;0.6095197940742967723792844481;False;97.24638400624183746514611491;-17.27345968277470672632851540;79.97292432346713073881759951;67.36600000000000026267876763;56.71600000000000178923542649;-26.11600000000000039035441547;30.60000000000000139888101102;30.60000000000000139888101102;0.9355925847467256861733631012612022459506988525390625;1.63959471328831174474771614768542349338531494140625;76.88127510354833164707128351;75.24168039026001990232356733;52.03956739349263404706004917;50.17534472964060763428825134
