actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
PvdA;duur;0.465712460566839316883173607;True;GL;zorg;0.4657124605668393168831736070;False;85.62757232251660652153883848;7.70896444549805026368809488;93.33653676801465678522693336;93.33653676801465678522693336;59.36271982687786995936600078;38.19119894517282369602252032;97.55391877205069365538852110;73.86088752706914143100336460;1.649398297840889247294573190;1.358328009986614674242589686;89.09233238908931160606271421;90.45066039907592628030530389;62.91786497080060917015554790;64.56726326864149841745012110
CU;ontslag;0.563482920807917288611371424;True;SP;vreemd;0.5634829208079172886113714246;False;55.41663654262667985998194243;-24.29422066497319621937404939;31.12241587765348364060789304;31.12241587765348364060789304;63.66277118126874796800201768;-33.06888924806187440016461714;30.59388193320687356783740054;59.27755485067943607148250114;2.360536560141275127966555966;1.675219494293808155331104234;44.21056761938281680235677893;42.53534812508900864702567469;61.89073885623530137352529078;59.53020229609402624555873482
VVD;duur;0.6756517105397162588020179574;True;PvdD;hypotheek;0.6756517105397162588020179580;False;88.65523744676921660986712057;11.34476255323078339013287943;100.0000000000000000000000000;100;46.19452654992052119051134342;-45.44073798565606308690214946;0.75378856426445810360919396;33.18723000326809546876101930;1.738191122550307387789423792;1.626049759805126265996557741;89.09233238908931160606271421;90.71838214889443787205927196;42.68953814798759486863251088;40.95134702543728748084308707
SP;belasting;0.7558237645932224357814277486;True;PvdD;AOW;0.6390563968462381616575385122;True;33.19969300838539220286486339;11.73771726772687105946773228;44.93741027611226326233259567;47.52593461034653658499386515;56.77193632464976224978572535;-5.30980565084280805402966332;51.46213067380695419575606203;51.46213067380695419575606203;0.780031987507556312522183361579664051532745361328125;1.7151206510000271965310503219370730221271514892578125;45.80690358072968706240004273;47.52202423172971425893109306;52.92993857919680006407872483;52.73647378677998743842311922
PVV;duur;0.6183872981206765882688283024;True;PvdD;zorg;0.6183872981206765882688283020;True;81.90297184001407880782539541;18.09702815998592119217460459;100.0000000000000000000000000;100;63.05751028845188148542281590;-46.09870370285026759233766340;16.95880658560161389308515250;60.84626473042170749690519363;1.391371420771522323604863680;1.236774596241353176537656604;90.71838214889443787205927196;91.95515674513579104859692856;62.91786497080060917015554790;61.52649355002908684655068420
PVV;ontwikkeling;0.5643718058523100156165241974;True;CU;zorg;0.0070588653468319217942905652;True;47.74622505906772522484874840;6.887515568241261771451700914;54.63374062730898699630044931;65.04200322320261395520200201;71.73530387315018858486609585;-10.88903914272848108796090222;60.84626473042170749690519363;60.84626473042170749690519363;1.7766892435986607612363741282024420797824859619140625;1.008211281207786580438323653652332723140716552734375;60.69460412476405738418536917;61.70281540597184396462369285;61.52649355002908684655068420;61.02467836775012478631060204
VVD;bezuinig;1.052100727014634728995190471;True;CU;zorg;0.4255089927326211607372385970;True;83.92689682952110633658917621;-3.203986390595960015248812256;80.72291043892514632134036395;77.45049215332866493676311403;60.84626473042170749690519363;-6.57444700356312565962019002;54.27181772685858183728500361;54.27181772685858183728500361;1.8392766129586799461748114481451921164989471435546875;0.670275805164641358402377591119147837162017822265625;79.83918442449281333991034847;79.16890861932817198150797086;62.41604978852164710991546575;62.11307013363818311549383053
PvdA;belasting;0.4106194965583012113086169844;True;VVD;zorg;0.097217347249430208222520377;False;45.70590156859379847968763852;8.158915802702580732521932705;53.86481737129637921220957122;57.19342859168874739532905853;54.27181772685858183728500361;19.58906980021055959371836099;73.86088752706914143100336460;73.86088752706914143100336460;1.36162787195707313259163129259832203388214111328125;1.2536085972354840123443864285945892333984375;45.80690358072968706240004273;47.06051217796517107474442916;64.56726326864149841745012110;68.20810806250616231466738442
PvdA;duur;0.3895908950797363681178565040;True;PvdD;huur;0.3895908950797363681178565036;True;93.33653676801465678522693336;6.66346323198534321477306664;100.0000000000000000000000000;100;23.63711255151534943518922170;47.33801760507933788534476225;70.97513015659468732053398395;32.65244521360522979990551940;1.814532935987813221370838511;1.174109546815643849122307272;93.31348475512240572283951824;94.48759430193804957196182553;28.23383178586615472449900086;30.04836472185396794586983938
PvdA;ontslag;0.3856981757510022701396223969;True;CU;huur;0.0419419608835274571045914627;True;40.68557573695806691695784543;5.497790372760374663796392595;46.18336610971844158075423802;55.41663654262667985998194243;23.47102610029128479219967412;9.18141911331394500770584528;32.65244521360522979990551940;32.65244521360522979990551940;1.6085203372691074807931954637751914560794830322265625;0.92533257542171620801951803514384664595127105712890625;44.21056761938281680235677893;45.13590019480453301037629701;30.04836472185396794586983938;30.52601710742458727628052338
