actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
VVD;ontwikkeling;1.233717061512416357516030984;True;PVV;AOW;1.130995451997895451246023412;True;65.01220821890059691442728126;-9.248641405979737326662844899;55.76356681292085958776443636;44.20335053859221672706068080;38.63646243811519998336154663;14.32292201323538071883204976;52.95938445135058070219359639;52.95938445135058070219359639;1.9875377382879857446340565729769878089427947998046875;0.8907828227949305954780356842093169689178466796875;59.89640691519190937823647294;59.00562409239697878275843724;50.09858304117873735206872370;52.03945169043731332497457344
D66;AOW;1.021858216372170136132524477;True;PvdD;hypotheek;0.5378201138800895453329076190;False;64.23185961215073715974403794;-6.077536704207336063208078518;58.15432290794340109653595942;39.46116626342846312306211513;40.63063840198573882554493361;18.54629382644927352036191131;59.17693222843501234590684492;59.17693222843501234590684492;1.8401600035409000355457465047948062419891357421875;0.764519775780720944879931266768835484981536865234375;50.09858304117873735206872370;49.33406326539801640718879245;41.89573857071970594481484487;42.60516814238554710138919525
CU;ontwikkeling;1.847990428886417424436672263;True;PvdD;vreemd;0.4277046765183167842394595937;False;66.14440110804460774879314162;-6.124432693566631846643132850;60.01996841447797590215000877;53.88632994797554634993499073;56.45104647742316240314336214;2.82650837325627366833913900;59.27755485067943607148250114;59.27755485067943607148250114;3.308603586165946186525843586423434317111968994140625;0.585040101787181132664272809051908552646636962890625;59.89640691519190937823647294;59.31136681340472824557220015;58.83278610051289757912414940;58.88432365463145950662206280
PvdA;Europa;0.7357554171190014757897301934;True;SGP;ontslag;0.1190399623791439598363695041;False;50.61158208180528403887805401;5.183420887137395106777622788;55.79500296894267914565567680;75.92680483849980628508953014;53.57673845929626741264407646;-16.12481021626545721428114874;37.45192824303081019836292772;37.45192824303081019836292772;1.8811128361864939417813502586795948445796966552734375;0.904864531564933738394529427750967442989349365234375;51.76837237217232475143640522;52.67323690373725848983093465;44.90847117728755788349582376;44.33135863329326179777289229
VVD;huur;0.7775689709773228042166692834;True;CU;hypotheek;0.4674727765624030695335022756;False;32.13428182854137838728826397;-7.130808678600146935149733715;25.00347314994123145213853026;23.31412885637930507920272004;46.83280809206179410261190738;-17.57877981695176941058433521;29.25402827511002469202757217;29.25402827511002469202757217;1.52719612267436399832831739331595599651336669921875;1.122112242605538323658720400999300181865692138671875;29.37138151436792716700727206;28.24926927176238884334855166;41.89573857071970594481484487;40.80059899434382560377729007
D66;duur;0.603693454009754918542412977;True;PvdD;AOW;0.603693454009754918542412976;False;86.27101287998728204919970038;13.72898712001271795080029962;100.0000000000000000000000000;100;39.46116626342846312306211513;57.70256687073766055260945138;97.16373313416612367567156651;64.23185961215073715974403794;2.102415013964320611839249170;1.742001011570437078381092169;88.49368094186598502178244968;90.23568195343642210016354186;50.09858304117873735206872370;52.20099805514305796390797284
SP;Europa;1.065028222489829401453675928;True;SGP;ontslag;0.2589663548500178436029273141;False;46.03867640513928859317107060;20.52467174518316034029605504;66.56334815032244893346712564;75.92680483849980628508953014;37.45192824303081019836292772;-6.32951236537732655775503468;31.12241587765348364060789304;31.12241587765348364060789304;2.034890542250905820509387922356836497783660888671875;1.53274653107197167400954640470445156097412109375;52.67323690373725848983093465;54.20598343480923016384048106;44.33135863329326179777289229;44.10482319291074114393866689
D66;Europa;0.3213878706130304907517825083;True;SGP;huur;0.5396099009326144280151993371;False;39.36029303085108079704408220;10.79016445304621070087367026;50.15045748389729149791775246;75.92680483849980628508953014;27.78863417565426290701520969;2.55205444352482343449836543;30.34068861917908634151357512;30.34068861917908634151357512;1.168484531818004601433358402573503553867340087890625;1.27165037211145115492172408266924321651458740234375;54.20598343480923016384048106;55.47763380692068131876220514;29.37138151436792716700727206;29.45536692662162067645694773
PvdA;belasting;0.4200057196166169126705369762;True;VVD;zorg;0.1627796366763377022834902162;False;41.85577320357743352100853461;6.696463178688623039927595225;48.55223638226605656093612984;57.89797472447895329165039289;50.70907482644019934028913545;25.44816357441701642302791580;76.15723840085721576331705125;76.15723840085721576331705125;1.2097705947348253996409539468004368245601654052734375;1.0289043317611168415481870397343300282955169677734375;44.60834180085604838432937858;45.63724613261716522587756563;63.06676556078717584095637042;67.79658758951549560746847414
VVD;vreemd;0.6238950589438183147450445176;True;PVV;zorg;0.107376676905771994974259087;False;57.97209421219240167689044093;10.49521490181427107809068364;68.46730911400667275498112457;71.84166905634895616520742559;63.07150153861277041363244662;-12.36242671217257107334331117;50.70907482644019934028913545;50.70907482644019934028913545;1.420634383405523948340487550012767314910888671875;1.309351772242306477522788554779253900051116943359375;58.83278610051289757912414940;60.14213787275520405664693796;63.06676556078717584095637042;61.60601624538673625043934280
VVD;bezuinig;0.5861291445324296800478691689;True;CDA;duur;0.6454166957383823177707427026;True;85.47712615167968799557919437;-6.086597250811785364667919193;79.39052890086790263091127518;72.72759002214011870133463256;91.01836746008008777200444910;-5.75997899510807861832501263;85.25838846497200915367943647;85.25838846497200915367943647;0.93309758782166951629477580354432575404644012451171875;1.27331966358381265536081627942621707916259765625;80.47776433658215299003119897;79.20444467299834033467038268;88.49368094186598502178244968;88.11837279950074003061867570
VVD;Europa;0.5674050547064540594988102381;True;SGP;huur;0.8930170124600973036166351446;True;51.62145267674200194861620447;11.90933283147783518816849272;63.53078550821983713678469719;75.92680483849980628508953014;30.34068861917908634151357512;1.79359320936229204577468885;32.13428182854137838728826397;32.13428182854137838728826397;1.085373192512144147059416354750283062458038330078125;1.74089852887677221104922864469699561595916748046875;55.47763380692068131876220514;57.21853233579745352981143380;29.45536692662162067645694773;29.51439218193539983995303635
PvdA;ontslag;0.5910056611322937913932662469;True;CDA;duur;0.6396471856260045996123153598;True;37.45192824303081019836292772;11.12111178060860427521179710;48.57304002363941447357472482;51.24192955955879523109887252;85.25838846497200915367943647;-1.55805725382991533179183771;83.70033121114209382188759876;83.70033121114209382188759876;1.2085719370879031142607118454179726541042327880859375;1.871793267435276408861000163597054779529571533203125;44.90847117728755788349582376;46.78026444472283429235682392;88.11837279950074003061867570;88.01685305886796565679484102
PvdA;Europa;0.5828421861577609774940356151;True;SGP;huur;0.7284439136816033499854938782;True;55.79500296894267914565567680;8.167424851304006787454166376;63.96242782024668593310984318;75.92680483849980628508953014;32.13428182854137838728826397;0.69935659848406014867579999;32.83363842702543853596406396;32.83363842702543853596406396;0.898671473697575162731254749814979732036590576171875;1.42577907970125128400695757591165602207183837890625;57.21853233579745352981143380;58.64431141549870481381839140;29.51439218193539983995303635;29.53740726783415538637570624
D66;Europa;0.111612456168975848758151415;True;SGP;hypotheek;0.4117846889772132756846190207;False;50.15045748389729149791775246;15.80368109282411030050997310;65.95413857672140179842772556;75.92680483849980628508953014;39.34005186907759530729566506;19.83688035935741703861117986;59.17693222843501234590684492;59.17693222843501234590684492;1.783940437287143243594300656695850193500518798828125;1.8625070108868355678310990697355009615421295166015625;57.21853233579745352981143380;59.08103934668428909764253288;42.60516814238554710138919525;43.47377528589504219989244111
PvdA;ontslag;0.0336868803368016231019922387;True;SGP;huur;0.0336868803368016231019922383;False;48.57304002363941447357472482;5.00369843565685293906935164;53.57673845929626741264407646;53.57673845929626741264407646;32.83363842702543853596406396;30.70917329988200259996402695;63.54281172690744113592809091;32.83363842702543853596406396;1.010606410104048693059767153;0.8421720084200405775498059605;46.78026444472283429235682392;47.62243645314287486990662990;29.53740726783415538637570624;30.54801367793820407943547339
GL;ontwikkeling;0.5917945733927704843324590911;True;PVV;belasting;1.116233615508442711394820890;True;72.51629676767066771654021878;-22.62607070555260261158386803;49.89022606211806510495635075;44.20335053859221672706068080;45.01303644033951586251227628;-2.42992127887951175848901275;42.58311516146000410402326353;42.58311516146000410402326353;1.444301870455182434938024016446433961391448974609375;1.822969619582349931619091876200400292873382568359375;59.00562409239697878275843724;57.18265447281462885113934539;44.60834180085604838432937858;44.48302607757494018790092204
