actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
D66;Europa;0.7765554409414336722861094131;True;SGP;huur;0.9963918679187639515504315568;True;48.56516771395310840345540424;17.59348598549758157865320129;66.15865369945068998210860553;71.82132151318825705269582890;33.78174393904023659361442526;-14.03980043054183651315280061;19.74194350849840008046162465;19.74194350849840008046162465;1.516721395359728941087951170629821717739105224609375;2.07344040932383233410973844002000987529754638671875;56.34938112129237671455589873;58.42282153061620904866563719;28.19299435491576861122401135;27.73095937360477117172268583
D66;ontslag;0.6160690491674887248052527869;True;SP;vreemd;0.8728174410423282791882115819;True;51.11868259989577436552062074;-11.15725769872253886946424936;39.96142490117323549605637138;34.29487829486809756929489711;88.08142684791011174484480351;-26.78662499093649245055895823;61.29480185697361929428584528;61.29480185697361929428584528;1.026993567499358217531835180125199258327484130859375;1.4262387422689684068899396152119152247905731201171875;43.86660656578309737357019270;42.44036782351412896668025309;63.41932853058379238666533036;61.50723504780661019663020649
CDA;belasting;0.5704169790472587986407404516;True;D66;hypotheek;0.5956833240476210988845195970;True;71.77582376839001149997801958;-13.26722651719354945098831848;58.50859725119646204898970110;48.50074191842103877704026034;50.65398930934828002894240600;-10.29722497753046934469812073;40.35676433181781068424428527;40.35676433181781068424428527;1.4853836829900977090090918864007107913494110107421875;1.0872415663906289662321569267078302800655364990234375;49.82141143014893422920992136;48.73416986375830526297776445;42.06444684392360083002347675;40.70453683540329588678184921
VVD;belasting;0.9865994368642696077387199690;True;PvdD;hypotheek;0.4176314969834588275432452065;False;56.25168209527979889523462020;-3.719389254910848738235556189;52.53229284036895015699906401;47.40222485992284937105521964;50.30359587734160059752135619;-12.29199952891528231631251801;38.01159634842631828120883818;38.01159634842631828120883818;1.800760956945406832119260798208415508270263671875;0.804581635815407647527308654389344155788421630859375;49.82141143014893422920992136;49.01682979433352658168261271;42.06444684392360083002347675;41.59425543844296140860608440
GL;ontwikkeling;2.480279732365694655982224504;True;PvdD;vreemd;0.5135881186407818432826388744;False;66.84833276127516206617213941;-6.608077931566757368203036740;60.24025482970840469796910267;58.03665782617786630352695942;59.86872634421171782407865086;9.21922677580559712521138648;69.08795312001731494929003734;69.08795312001731494929003734;3.6327587377103274235423668869771063327789306640625;0.53240907225320910356458625756204128265380859375;61.40008336118827438129955108;60.86767428893506527773496481;63.41932853058379238666533036;63.58742865134939838238684303
PVV;Europa;0.7522837627717294584073215449;True;SGP;AOW;0.3661848273489269223190945013;False;55.62884142084200302192337946;6.159441732943265080435086732;61.78828315378526810235846619;71.82132151318825705269582890;60.24642154722259625469210770;-14.24038732686949095335253859;46.00603422035310530133956911;46.00603422035310530133956911;1.576258314609411126383520240779034793376922607421875;0.8279573734524567907300252045388333499431610107421875;58.42282153061620904866563719;59.25077890406866583939566240;55.94693596966612433107535360;55.23420728894355026787565644
PVV;vreemd;0.5352065839518341805458589993;True;CU;zorg;0.5495806031545521941339416112;True;68.38858018902098020201141003;-8.851008815770573858434613960;59.53757137325040634357679607;59.27755485067943607148250114;62.01365092532064335813390530;2.85547319901828640233485038;64.86912412433892976046875568;64.86912412433892976046875568;1.112882748909740815435043259640224277973175048828125;1.500539771662765087256730112130753695964813232421875;63.41932853058379238666533036;61.91878875892102729940860024;64.60625241361045092237012640;64.73784527364851335043388742
D66;AOW;0.5783637867068498972233925315;True;CU;hypotheek;0.5083355786811319720897017761;True;62.51234763993982966418417942;-11.37198830763128889255810351;51.14035933230854077162607591;50.66706621028013333753690799;41.93597628872440528682384090;8.71801302062387474211856510;50.65398930934828002894240600;50.65398930934828002894240600;0.82172788476084679398780963310855440795421600341796875;1.4305318707680572121176965083577670156955718994140625;55.94693596966612433107535360;54.51640409889806711895765708;42.06444684392360083002347675;42.60756992673498810768528821
SGP;belasting;0.4607385513064971571672856499;True;SP;duur;0.3558257488792317735359915782;False;60.23317493802878902708256229;-20.29938707005145053815353961;39.93378786797733848892902268;36.23712573823053599075538124;92.47198476452331742270295329;-1.91654391873067965960537604;90.55544084579263776309757725;90.55544084579263776309757725;1.7494559232198587661599731291062198579311370849609375;0.816291535356098219011755645624361932277679443359375;49.82141143014893422920992136;49.00511989479283601019816573;92.28961801192587345923898470;92.09314933124149739303302839
CDA;belasting;0.5216187732199553783729584215;True;SP;Europa;0.5558286787892482760931045500;False;58.50859725119646204898970110;-20.02007154982108720742017824;38.48852570137537484156952286;36.23712573823053599075538124;58.83887970750877469778806222;-3.70041400767951786821742926;55.13846569982925682957063296;55.13846569982925682957063296;1.677419294492060952705969611997716128826141357421875;1.6406333247473867675836345370044000446796417236328125;47.91787832840220704396600882;46.27724500365482027638237425;56.34938112129237671455589873;56.07304068553695466092668852
CU;belasting;0.3434316228468503151560753394;True;CDA;duur;0.4694875648529963640953610593;True;45.10875449618583641620973726;21.96242226538206561240474789;67.07117676156790202861448515;71.77582376839001149997801958;93.89576667131595905074728153;-3.02773914476608718889004671;90.86802752654987186185723482;90.86802752654987186185723482;0.9532221837930177077424787057680077850818634033203125;1.70155287674040689438470508321188390254974365234375;49.82141143014893422920992136;51.52296430688934112359462644;92.28961801192587345923898470;92.09233688382561831362070573
VVD;ontslag;0.5580311139738408865440533192;True;SP;hypotheek;0.0357657921121199873226714771;False;44.20436137142673237996900875;-5.878802553327182415002897416;38.32555881809954996496611133;34.29487829486809756929489711;44.08191444440604520882978214;-6.07031809597972692762094396;38.01159634842631828120883818;38.01159634842631828120883818;1.543851959048576194533097805106081068515777587890625;1.068974408379184115602811289136298000812530517578125;42.44036782351412896668025309;41.37139341513494485107744179;41.59425543844296140860608440;41.04883369467749450736517035
VVD;bezuinig;0.4995244364659154445718058926;True;CDA;duur;0.5944317628649759654990702984;True;82.86422739043430625495808400;-6.247962463852277760671579341;76.61626492658202849428650466;76.09704528588872450138325251;90.86802752654987186185723482;-0.06988445761559457194343489;90.79814306893427728991379993;90.79814306893427728991379993;1.128075311714550110764321289025247097015380859375;1.307077359438495012255998517503030598163604736328125;79.94624384950498593335470443;78.63916649006649092109870591;92.09233688382561831362070573;92.08778335923981913251103110
SP;AOW;0.4330939880747415260398014424;True;CDA;huur;0.4070273038476388660633631389;True;53.45599284706477335194326425;9.214969484534137287992276093;62.67096233159891063993554034;68.93459941314301525847404282;33.22224698654074354105479574;-9.90342368174145716865260636;23.31882330479928637240218938;23.31882330479928637240218938;0.84211709080741214972221087009529583156108856201171875;1.182979784644778487034955105627886950969696044921875;55.94693596966612433107535360;57.12991575431090281811030871;28.19299435491576861122401135;27.30742709028018775016331013
SP;ontslag;0.5504100057047432770218620131;True;CU;huur;0.5611748096385521300533127938;True;34.29487829486809756929489711;11.43236416200494532440201270;45.72724245687304289369690981;47.64624093231381251063625525;33.73535547572721177623355423;-10.41653217092792540383136485;23.31882330479928637240218938;23.31882330479928637240218938;1.15522215660089244693153887055814266204833984375;1.5742518035060140135783512960188090801239013671875;43.86660656578309737357019270;45.44085836928911138714854399;27.30742709028018775016331013;26.76551942008115534519069888
CDA;ontslag;0.4098351826667013586558141469;True;SP;AOW;0.4203116241455264079363018933;True;44.79529827794167408599310083;-9.474597638688401404017265289;35.32070063925327268197583554;34.29487829486809756929489711;62.67096233159891063993554034;6.26363708154410461853850248;68.93459941314301525847404282;68.93459941314301525847404282;1.2962743323635042003161288448609411716461181640625;0.8292614166462526359424600741476751863956451416015625;41.37139341513494485107744179;40.54213199848869221513498173;57.12991575431090281811030871;57.93401565483191836537644172
PvdA;Europa;0.6127827073894702269996059840;True;SGP;zorg;0.2948099632521141266749964416;False;55.44326200149864559814972932;4.885397051337030768279448630;60.32865905283567636642917795;71.82132151318825705269582890;64.28685205616960224405800129;8.46015540093423613287678585;72.74700745710383837693478714;72.74700745710383837693478714;1.486328553402767926883143445593304932117462158203125;0.852838812556495184935556608252227306365966796875;59.25077890406866583939566240;60.10361771662516102433121898;64.60625241361045092237012640;65.04470419213050929901578188
CDA;Europa;0.3775428882135367203431997040;True;SGP;ontslag;0.4475914327462227504383918131;True;55.13846569982925682957063296;10.31761472842798516307333402;65.45608042825724199264396698;71.82132151318825705269582890;30.73277350327495232129796470;14.06252477466672176469513613;44.79529827794167408599310083;44.79529827794167408599310083;0.93793124447502496110473657608963549137115478515625;1.175377043623189621257552062161266803741455078125;60.10361771662516102433121898;61.27899476024835064558877105;43.86660656578309737357019270;44.36990919935482646354940660
PVV;ontslag;0.447531072718519840059059334;True;SGP;vreemd;0.1854488185181697446068938006;False;51.03733490525470155385722630;-14.81129707756493621021310429;36.22603782768976534364412201;30.73277350327495232129796470;56.99267724946561749145983436;11.39590293955536271055157567;68.38858018902098020201141003;68.38858018902098020201141003;1.63994187082297049329326910083182156085968017578125;1.5863052922332887550993518743780441582202911376953125;43.86660656578309737357019270;42.28030127354980861847084083;63.41932853058379238666533036;64.01397678584722637792919966
D66;huur;0.3707128896724436240006639307;True;PvdA;hypotheek;0.1420631585441628930155388843;False;19.74194350849840008046162465;9.847107836767082371130905636;29.58905134526548245159253029;31.36866954812882757699388991;41.81016843559077803991807634;8.84382087375750198902432966;50.65398930934828002894240600;50.65398930934828002894240600;1.1528135842552045264852722539217211306095123291015625;1.1145538698000010402466841696877963840961456298828125;28.19299435491576861122401135;29.30754822471576965147069552;42.60756992673498810768528821;44.06444972060900200017170753
D66;belasting;1.055763756000183151151361471;True;SGP;hypotheek;0.5527634464332352948190418828;True;48.50074191842103877704026034;4.606322862215144955703184987;53.10706478063618373274344533;60.23317493802878902708256229;33.92598697276917058297284914;16.72800233657910944596955686;50.65398930934828002894240600;50.65398930934828002894240600;1.546583515029357869252635282464325428009033203125;0.551320777703609099518189395894296467304229736328125;49.82141143014893422920992136;50.37273220785254332872811075;44.06444972060900200017170753;44.79692690769563204766036966
CU;ontslag;0.3096730255093329994575685072;True;SP;vreemd;0.3096730255093329994575685076;False;47.64624093231381251063625525;-52.53470796533191482794002840;-4.88846703301810231730377315;34.29487829486809756929489711;61.29480185697361929428584528;-71.50937102870641889108111371;-10.21456917173279959679526843;59.27755485067943607148250114;5.104510267633557993372372380;3.622555673804460511425554592;40.54213199848869221513498173;36.91957632468423170370942712;60.00669527614384510937347637;58.70941638549663930083501371
VVD;huur;0.3783124990857962610668607795;True;D66;hypotheek;0.3272474246260034358435575542;False;28.67287524897518801223557848;-6.490175622462389725552555740;22.18269962651279828668302274;19.74194350849840008046162465;40.35676433181781068424428527;-2.34516798339149240303544709;38.01159634842631828120883818;38.01159634842631828120883818;1.0432562027403264881542099828948266804218292236328125;1.02130148919585650446606450714170932769775390625;27.73095937360477117172268583;26.70965788440891466725662133;39.68892368615718956412354281;39.37920748405083095846940163
