actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
D66;AOW;0.057718325499737210826367573;False;PVV;hypotheek;0.3045979428198444471931338742;False;85;-9.117776494602082345275133253;75.88222350539791765472486675;0;0;85;85;85;1.207720894398605526731671488960273563861846923828125;1.1469647622936189890197056229226291179656982421875;61.61579197484940592563332300;60.46882721255578693661361739;50.84091350762240100618851816;59.11465657088396499807898818
CU;AOW;0.0724312670000227143418669584;False;PVV;hypotheek;0.3050350059935961311019525507;False;80;-17.07469268716252216652063998;62.92530731283747783347936002;0;0;100;100;100;1.2583895699608322882312450019526295363903045654296875;1.182092869966460124686591370846144855022430419921875;61.61579197484940592563332300;60.43369910488294580094673163;50.84091350762240100618851816;60.57472887616541746723612995
SGP;AOW;0.0834616407508836588569067771;False;PVV;hypotheek;0.2479280365840957622847184893;False;90;-16.38695807397609411942573775;73.61304192602390588057426225;0;0;90;90;90;0.81727368514256448772670182734145782887935638427734375;0.8201641388702765045337628180277533829212188720703125;61.61579197484940592563332300;60.79562783597912942109956017;50.84091350762240100618851816;59.60134733931111582113136877
PvdA;AOW;0.0572103966318125767287483541;False;PVV;hypotheek;0.4589407782725820061919819185;False;65;-9.655687503674571003267873032;55.34431249632542899673212697;0;0;75;75;75;1.2315030216099323023826173084671609103679656982421875;1.325702886651618950253350703860633075237274169921875;61.61579197484940592563332300;60.29008908819778697537997229;50.84091350762240100618851816;58.14127503402966335197422700
VVD;AOW;0.7895758833553950584160929795;False;PvdD;hypotheek;0.3240420185396928332011157181;False;100;-7.266138739193270085372842347;92.73386126080672991462715765;40;70;-70;0;0;1.80739102461257683529538553557358682155609130859375;1.15930698753319116889315409935079514980316162109375;61.61579197484940592563332300;60.45648498731621475674016890;50.84091350762240100618851816;48.16328581115036659732354667
VVD;AOW;0.109732950526083983255887233;False;SP;hypotheek;0.6702259250576800164722612863;False;100;-9.541461048957227377076853981;90.45853895104277262292314602;10;90;-90;0;0;1.166456225527115808660028051235713064670562744140625;1.5223329559710550018536423522164113819599151611328125;61.61579197484940592563332300;60.09345901887835092377968065;50.84091350762240100618851816;42.75435920144820271547204068
CDA;AOW;0.1876773922747653089437847029;False;PvdD;hypotheek;0.1724931951813483133051363438;False;90;-14.92956397646728520233137288;75.07043602353271479766862712;40;70;-60;10;10;1.0762616195824465936681235689320601522922515869140625;1.421248009945143220278396256617270410060882568359375;61.61579197484940592563332300;60.19454396490426270535492673;50.84091350762240100618851816;48.54580405350351437001854260
CDA;AOW;0.0815074893609791795157093475;False;SP;hypotheek;0.3620842126663533777630732398;False;90;-13.20143902279838169121265985;76.79856097720161830878734015;10;90;-80;10;10;1.2816301540836416705815281602554023265838623046875;1.2567358945739315334577668181736953556537628173828125;61.61579197484940592563332300;60.35905608027547439217555620;50.84091350762240100618851816;43.65286523546755808110720485
GL;zorg;0.4277874333949315821534753467;False;VVD;hypotheek;0.076014179254719438372234208;False;70;-40.44967416850728734574357399;29.55032583149271265425642601;0;0;80;80;80;1.7350080021403935237600535401725210249423980712890625;1.74693713642072712133312961668707430362701416015625;53.88523134505072180041496943;52.13829420862999467908183981;50.84091350762240100618851816;66.75373562473470848538755827
GL;zorg;0.1349622379792888229004115534;False;CDA;hypotheek;0.1349622379792888229004115533;False;70;-25;45;45;10;8.402455250092391518118291018;18.40245525009239151811829102;80;0.8997482531952588193360770225;1.079697903834310583203292427;53.88523134505072180041496943;52.80553344121641121721167700;50.84091350762240100618851816;51.74066176081765982552459519
PvdD;zorg;0.5571733409100414480263907536;False;VVD;hypotheek;0.9688382833218081469084381756;False;90;-21.24959801469564664272178327;68.75040198530435335727821673;0;0;70;70;70;1.627438478433057778005377258523367345333099365234375;0.6413647457662186024407446893746964633464813232421875;53.88523134505072180041496943;53.24386659928450319797422475;50.84091350762240100618851816;64.76463286009567005048767825
PvdD;zorg;0.1553115686373511161733063091;False;CDA;hypotheek;0.1143572412497172452461313696;False;90;-26.19847973533538850513667749;63.80152026466461149486332251;45;10;60;70;70;0.9432103997083525204203624525689519941806793212890625;0.7907340780420628600921872930484823882579803466796875;53.88523134505072180041496943;53.09449726700865894032278214;50.84091350762240100618851816;57.26580880130717526669172309
VVD;zorg;0.043492692993773274245938865;False;SP;hypotheek;0.5099283493648214315996369802;False;0;7.577445446490797926021269793;7.577445446490797926021269793;100;90;-90;0;0;1.380009855923927997167766079655848443508148193359375;1.408351855704398136737154345610179007053375244140625;53.88523134505072180041496943;55.29358320075511993715212378;50.84091350762240100618851816;42.75435920144820271547204068
CDA;zorg;0.0081437978964768453771227997;False;SP;hypotheek;0.4314951184897750646740632873;False;45;11.84920207887582719481653794;56.84920207887582719481653794;100;90;-80;10;10;1.2623159880723211490050061911460943520069122314453125;1.2514575908770186885021757916547358036041259765625;53.88523134505072180041496943;55.13668893592774048891714522;50.84091350762240100618851816;43.65286523546755808110720485
VVD;zorg;0.0641359976366765283106730066;False;SGP;hypotheek;0.1709788469576192571075523574;False;0;5.844954070685964849621429921;5.844954070685964849621429921;60;90;-90;0;0;0.96166136399876178675327764722169376909732818603515625;1.086349214928333584140318635036237537860870361328125;53.88523134505072180041496943;54.97158055997905538455528807;50.84091350762240100618851816;46.90003966558311286636886211
CDA;zorg;0.1016864173831225626187801936;False;SGP;hypotheek;0.0444396733946679223237197220;False;45;10.62635510437391659927388299;55.62635510437391659927388299;60;90;-80;10;10;1.257888073011659724187438769149594008922576904296875;1.12230618316749630736239851103164255619049072265625;53.88523134505072180041496943;55.00753752821821810777736793;50.84091350762240100618851816;47.33791453692081154857104612
VVD;zorg;0.0046786329188492681296906995;False;PvdA;hypotheek;0.1475885305044887241265882949;False;0;5.737142191875285145509287596;5.737142191875285145509287596;90;75;-75;0;0;1.01511442282225328170852662879042327404022216796875;1.0663111875136570549926773310289718210697174072265625;53.88523134505072180041496943;54.95154253256437885540764677;50.84091350762240100618851816;38.48584819136539506390056236
CDA;zorg;0.0043893328804070486093280578;False;PvdA;hypotheek;0.1107956880654403786223838324;False;45;10.04718877206894568327215066;55.04718877206894568327215066;90;75;-65;10;10;1.0552848860895192029119016297045163810253143310546875;1.061137329930061934391005706856958568096160888671875;53.88523134505072180041496943;54.94636867498078373480597515;50.84091350762240100618851816;40.13319023353299585620562313
D66;zorg;0.2988488118543109695046666725;False;PVV;hypotheek;0.2094138786460104983966346029;False;20;8.38529674170457020717065694;28.38529674170457020717065694;55;0;7.751455148415283420590861076;7.751455148415283420590861076;85;0.7545123325221657434808468874;0.8048131546903101263795700132;53.88523134505072180041496943;55.17439499232617132059476027;50.84091350762240100618851816;59.11465657088396499807898818
