actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
SP;ontwikkeling;0.9595117154552089910879431047;False;PVV;belasting;0.8906686108985351402189678536;False;80;-21.19670107542495730263001586;58.80329892457504269736998414;0;60;-60;0;0;2.202479063032655393072900551487691700458526611328125;1.8251909762450961860480447285226546227931976318359375;57.43659631394382899320881274;55.61140533769873280716076800;45.96638508484861009786494991;42.87206945321891546575237851
PvdD;ontwikkeling;0.9433632460719042933661171446;False;VVD;duur;0.4239800930614763707637848711;False;100;-33.13200896234664803067614749;66.86799103765335196932385251;25;30;70;100;100;1.483951865744079778863806495792232453823089599609375;1.16597756596242874138624756596982479095458984375;57.43659631394382899320881274;56.27061874798140025182256516;66.61897959562282512767643465;76.65211009547131840881724933
VVD;belasting;0.9177758390272043764746001671;False;PvdD;ontslag;0.7771832024408193539954936569;False;60;-64.46736805899043814292227569;-4.46736805899043814292227569;45;30;535.2437918053765508497970236;565.2437918053765508497970236;100;16.73476699362882665390846852;13.94563916135735554492372377;45.96638508484861009786494991;44.00974917508984542915608630;45.65208526363549625570619116;47.84068363224575830443823759
PvdA;bezuinig;0.5896818175973307485371321949;False;CDA;duur;0.9168036929543498914085830624;False;86.14864865;-8.941412902402455976079006102;77.20723574759754402392099390;66.55405405;55;20;75;75;1.18283724974358772641380710410885512828826904296875;1.7374232410647312274676323795574717223644256591796875;77.96324294513661255911356687;76.22581970407188133164593449;66.61897959562282512767643465;67.92213761992809541183472134
VVD;huur;0.9166975862296065979961667834;False;PvdD;hypotheek;0.3679602936324600115369776176;False;100;-8.641468627882251780025616124;91.35853137211774821997438388;25;70;-70;0;0;1.82378572890458290345350178540684282779693603515625;1.35983142704957860047443318762816488742828369140625;41.61925375546712808571343878;40.25942232841754948523900560;50.84091350762240100618851816;48.16328581115036659732354667
VVD;zorg;0.8961930094563743898206098492;False;SGP;hypotheek;0.6958620936568415960010725030;False;0;9.548912170159325817287894090;9.548912170159325817287894090;60;90;-90;0;0;0.738000655144440020904994526063092052936553955078125;1.774770702048436010755949610029347240924835205078125;53.88523134505072180041496943;55.66000204709915781117091904;50.84091350762240100618851816;46.90003966558311286636886211
VVD;duur;0.0411344005337324070126214793;False;PvdD;huur;0.8959010874010619684959522142;False;30;11.01685891570595902965079675;41.01685891570595902965079675;100;25;75;100;100;1.5104938543442163467744876470533199608325958251953125;1.5790511885671036917955234457622282207012176513671875;66.61897959562282512767643465;68.19803078418992881947195808;41.61925375546712808571343878;44.49410946519341852677112339
PVV;duur;0.4966918634802322984889144667;False;PvdD;hypotheek;0.8883555838772258073099408188;False;0;28.94163359271359322841558881;28.94163359271359322841558881;100;70;-70;0;0;1.9813161769032598957807067563408054411411285400390625;1.9779091287672165844213623131508938968181610107421875;66.61897959562282512767643465;68.59688872439004171209779696;50.84091350762240100618851816;48.16328581115036659732354667
GL;zorg;0.3472123568227205581138150592;False;VVD;huur;0.8870892880807627278727522931;False;70;-315.7448252421170453241384845;-245.7448252421170453241384845;0;100;-110.2900479060185306458298342;-10.2900479060185306458298342;40;17.35536859434990132987203040;13.63636103841777961632802389;53.88523134505072180041496943;40.24887030663294218408694556;41.61925375546712808571343878;32.17758485213746413921828381
SP;vreemd;0.8845915036927014085677001281;False;CDA;zorg;0.3201774113982396308131228581;False;10;18.64112915283351010087845406;28.64112915283351010087845406;55;45;55;100;100;1.491421991319722195612484938465058803558349609375;1.330648470152586693160401409841142594814300537109375;45.20102140284642840033867341;46.53166987299901509349907481;53.88523134505072180041496943;59.69407543767895490977071194
PVV;belasting;0.8791503311815336285661715010;False;GL;ontslag;0.2665815141346334904426385040;False;60;-27.54107688063665253905943401;32.45892311936334746094056599;10;70;-60;10;10;1.8646489352855422083621306228451430797576904296875;1.420346411727819724291066449950449168682098388671875;45.96638508484861009786494991;44.54603867312079037357388344;45.65208526363549625570619116;42.43095408361742222436702529
SGP;belasting;0.2228624830501862774667642956;False;SP;vreemd;0.8756321743940072566125820685;False;60;-49.45045576598952561216160625;10.54954423401047438783839375;0;10;55;65;65;2.03655086924626882449729237123392522335052490234375;1.9885323789323703369547047259402461349964141845703125;45.96638508484861009786494991;43.97785270591623976091024518;45.20102140284642840033867341;49.12705320372946757823364329
SP;duur;0.393675527646476408616393883;False;CU;zorg;0.8734549256127856931009034729;False;65;20.04616528790533141393335312;85.04616528790533141393335312;90;30;70;100;100;1.7122721989486786586809330401592887938022613525390625;2.05497176892461386188415417564101517200469970703125;66.61897959562282512767643465;68.67395136454743898956058885;53.88523134505072180041496943;57.11114157451156559386121326
VVD;ontwikkeling;0.8705452701538763271571497167;False;SGP;zorg;0.105854366033896241106049274;False;25;16.44167423351299531672674854;41.44167423351299531672674854;60;60;-60;0;0;1.67108573210582544987801156821660697460174560546875;1.5835797218534164443326517357490956783294677734375;57.43659631394382899320881274;59.02017603579724543754146447;53.88523134505072180041496943;50.77570138200790732078948724
GL;Europa;0.320513218542288758072800192;False;PVV;duur;0.8666388035075708096144353475;False;10;26.17132459064486371452371634;36.17132459064486371452371634;100;0;100;100;100;1.69088468345718556662404807866550981998443603515625;1.71443630765605004029339397675357758998870849609375;52.79836663826379391835292534;54.51280294591984395864631933;66.61897959562282512767643465;73.45311051097370968250140096
PVV;duur;0.7807678607575601503754114669;False;GL;AOW;0.866361793889298126281062195;False;0;34.21002422822709852560235782;34.21002422822709852560235782;100;75;-75;0;0;1.806264207925977416380192153155803680419921875;2.337957841930295987964427695260383188724517822265625;66.61897959562282512767643465;68.95693743755312111564086234;61.61579197484940592563332300;56.92362228283090953728820742
SP;belasting;0.8661366052197469800333351491;False;CU;zorg;0.1430630107638513504042521163;False;0;7.392665087616706694355955587;7.392665087616706694355955587;55;30;70;100;100;1.8782350393343059113959725436870940029621124267578125;1.0802196260562866303445161975105293095111846923828125;45.96638508484861009786494991;47.04660471090489672820946611;53.88523134505072180041496943;57.11114157451156559386121326
PvdD;ontwikkeling;0.1593501782433731417398803387;False;PVV;hypotheek;0.8658250807666308945798050445;False;100;-56.71676082260387423589738558;43.28323917739612576410261442;0;0;70;70;70;1.278075035150213256684992302325554192066192626953125;1.99596923954619942520594122470356523990631103515625;57.43659631394382899320881274;55.44062707439762956800287151;50.84091350762240100618851816;57.65458426560251252892184641
PVV;duur;0.8411399044945758074476316328;False;PvdA;AOW;0.160699510889490371212673381;False;0;25.08532701862966027695242234;25.08532701862966027695242234;75;65;-65;0;0;1.60724793694041157010587994591332972049713134765625;1.71436408899703796038238579058088362216949462890625;66.61897959562282512767643465;68.33334368461986308805882046;61.61579197484940592563332300;52.69144685705617867242431099
VVD;ontwikkeling;0.8292457690931164915326689874;False;PvdD;belasting;0.3992528978806640260756921634;False;25;11.95901165274171129678637367;36.95901165274171129678637367;100;45;15;60;60;1.433309570708174884856589414994232356548309326171875;1.15183211136060226209565371391363441944122314453125;57.43659631394382899320881274;58.58842842530443125530446646;45.96638508484861009786494991;46.75678523702256661851232032
GL;belasting;0.808051454884456821226024203;False;PVV;duur;0.2604918856123571657690263237;False;10;27.90842716725534863194266538;37.90842716725534863194266538;60;0;100;100;100;1.913784557731616597919810374150983989238739013671875;1.6834064582676315779963260865770280361175537109375;45.96638508484861009786494991;47.64979154311624167586127600;66.61897959562282512767643465;73.45311051097370968250140096
SGP;huur;0.8042774846302596980507360058;False;PVV;hypotheek;0.7366587061338425668211016274;False;50;-26.07379998490020129932029768;23.92620001509979870067970232;0;0;90;90;90;2.123391675736344463842897312133572995662689208984375;0.8580611774597084462357088341377675533294677734375;41.61925375546712808571343878;40.76119257800741963947772994;50.84091350762240100618851816;59.60134733931111582113136877
SGP;duur;0.2481181958330415882052477624;False;PvdD;AOW;0.7927225784539041586462815304;False;25;38.66015048558681244797318993;63.66015048558681244797318993;100;40;50;90;90;1.7172099894076706672052523572347126901149749755859375;1.7382395506923573602620081146596930921077728271484375;66.61897959562282512767643465;68.35721914631518248793844278;61.61579197484940592563332300;63.43756102948612876895442352
VVD;duur;0.485175340909424912538838726;False;GL;zorg;0.7863727192584029523914068708;False;30;11.94647806249716848194800829;41.94647806249716848194800829;100;70;-70;0;0;1.680612982736928717741875516367144882678985595703125;1.71229390592301822238141539855860173702239990234375;66.61897959562282512767643465;68.33127350154584335005785006;53.88523134505072180041496943;50.86207721431465216744575063
PvdD;ontslag;0.5227789963670226747183278349;False;D66;zorg;0.7849967018807145757719467836;False;30;20.76821872320670168673682264;50.76821872320670168673682264;80;20;70;90;90;1.9562801997254322117214542231522500514984130859375;0.6493327088078755249256346360198222100734710693359375;45.65208526363549625570619116;46.30141797244337178063182579;53.88523134505072180041496943;60.60376767878928094129107147
PVV;duur;0.6354983712194355760516373268;False;CU;zorg;0.7844649358297486996249858743;False;0;4.081296507841345427244839166;4.081296507841345427244839166;90;30;5.81029839770479238521372567;35.81029839770479238521372567;55;0.2677643005339405690347882115;0.2789211463895214260779043871;66.61897959562282512767643465;66.89790074201234655375433903;53.88523134505072180041496943;55.03734214128673744093148508
