#/;ID;Full name;;;
#A;SP;SP;;;
#A;PvdD;PvdD;;;
#A;GL;GL;;;
#A;PvdA;PvdA;;;
#A;D66;D66;;;
#A;CU;CU;;;
#A;CDA;CDA;;;
#A;VVD;VVD;;;
#A;SGP;SGP;;;
#A;PVV;PVV;;;
#A;50+;50+;;;
#/;ID;Full name;;;
#P;hypotheek;hypotheek;;;
#P;huur;huur;;;
#P;AOW;AOW;;;
#P;zorg;zorg;;;
#P;vreemd;vreemd;;;
#P;duur;duur;;;
#P;ontslag;ontslag;;;
#P;Europa;Europa;;;
#P;belasting;belasting;;;
#P;ontwikkeling;ontwikkeling;;;
#P;bezuinig;bezuinig;;;
#/;actor;issue;position;salience;power
#D;SP;hypotheek;90;0.6;0.464159
#D;SP;huur;0;0.75;0.464159
#D;SP;AOW;10;0.9;0.464159
#D;SP;zorg;100;0.95;0.464159
#D;SP;vreemd;10;0.4;0.464159
#D;SP;duur;65;0.6;0.464159
#D;SP;ontslag;0;0.9;0.464159
#D;SP;Europa;80;0.5;0.464159
#D;SP;belasting;0;0.85;0.464159
#D;SP;ontwikkeling;80;0.5;0.464159
#D;SP;bezuinig;70.94594595;0.85;0.464159
#D;PvdD;hypotheek;70;0.5;0.237126
#D;PvdD;huur;25;0.4;0.237126
#D;PvdD;AOW;40;0.5;0.237126
#D;PvdD;zorg;90;0.4;0.237126
#D;PvdD;vreemd;30;0.2;0.237126
#D;PvdD;duur;100;0.95;0.237126
#D;PvdD;ontslag;30;0.4;0.237126
#D;PvdD;Europa;70;0.65;0.237126
#D;PvdD;belasting;45;0.6;0.237126
#D;PvdD;ontwikkeling;100;0.4;0.237126
#D;GL;hypotheek;80;0.75;0.271442
#D;GL;huur;40;0.5;0.271442
#D;GL;AOW;75;0.75;0.271442
#D;GL;zorg;70;0.5;0.271442
#D;GL;vreemd;0;0.8;0.271442
#D;GL;duur;100;0.95;0.271442
#D;GL;ontslag;70;0.6;0.271442
#D;GL;Europa;10;0.75;0.271442
#D;GL;belasting;10;0.6;0.271442
#D;GL;ontwikkeling;80;0.8;0.271442
#D;GL;bezuinig;76.68918919;0.7;0.271442
#D;PvdA;hypotheek;75;0.8;0.63825
#D;PvdA;huur;40;0.7;0.63825
#D;PvdA;AOW;65;0.7;0.63825
#D;PvdA;zorg;90;0.9;0.63825
#D;PvdA;vreemd;20;0.75;0.63825
#D;PvdA;duur;75;0.75;0.63825
#D;PvdA;ontslag;20;0.8;0.63825
#D;PvdA;Europa;30;0.85;0.63825
#D;PvdA;belasting;20;0.65;0.63825
#D;PvdA;ontwikkeling;70;0.65;0.63825
#D;PvdA;bezuinig;86.14864865;0.85;0.63825
#D;D66;hypotheek;85;0.95;0.430887
#D;D66;huur;60;0.65;0.430887
#D;D66;AOW;85;0.95;0.430887
#D;D66;zorg;20;0.7;0.430887
#D;D66;vreemd;20;0.65;0.430887
#D;D66;duur;90;0.8;0.430887
#D;D66;ontslag;80;0.9;0.430887
#D;D66;Europa;0;0.85;0.430887
#D;D66;belasting;75;0.75;0.430887
#D;D66;ontwikkeling;70;0.6;0.430887
#D;D66;bezuinig;69.93243243;0.7;0.430887
#D;CU;hypotheek;100;0.6;0.32183
#D;CU;huur;50;0.4;0.32183
#D;CU;AOW;80;0.7;0.32183
#D;CU;zorg;30;0.45;0.32183
